analysis,model_tier,model_type,organ,organ_label,term,term_type,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,coefficient,std_error,conf_low,conf_high,hazard_ratio,hr_conf_low,hr_conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,age,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,0.0228722119830773,4.7336563613313093e-4,0.021944415336256365,0.023800008629898235,1.023135786699847,1.0221869649725754,1.0240854891492377,0,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,sexM,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,-0.09498477532742694,0.009986663588991525,-0.11455863596185033,-0.07541091469300355,0.9093867794787981,0.8917596477003997,0.9273623412131092,1.8854449718414555e-21,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,raceBLACK,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,0.2298013979353904,0.03022130123258587,0.17056764751952208,0.2890351483512587,1.2583500741886868,1.1859778776818952,1.3351386556262455,2.872163845215662e-14,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,raceMULTI,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,0.11463250492588684,0.07953941952295879,-0.04126475733911239,0.27052976719088606,1.121461230356552,0.9595750417786894,1.310658610775846,0.14952714619565016,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,0.3832711298712585,0.11491189964440697,0.15804380656822084,0.6084984531742962,1.467075744207524,1.1712175006032353,1.8376699785765775,8.51928328281331e-4,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,0.27900031474750225,0.05595713257874166,0.16932433489316862,0.3886762946018359,1.3218077599051645,1.1845042526901075,1.4750269998419405,6.165324749633198e-7,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,0.25561090629550143,0.1276387088565487,0.005439036936665975,0.5057827756543369,1.2912502128545615,1.0054538553518528,1.6582830761671097,0.045218869813542874,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,raceWHITE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,0.157362984165272,0.025200375928354533,0.10797024734569713,0.20675572098484687,1.1704203808693752,1.1140146000021063,1.2296821495443806,4.2524032261500107e-10,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Single-pollutant NO2,LI,Liver,zcta_svi_proxy,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,222559,222559,161,42847,0.34498457006401584,0.028473624519683507,0.28917626600543617,0.4007928741225955,1.411968132921673,1.3353270805560584,1.4930079958807656,8.69671925830792e-34,0.5486253327513047,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,pm25_prior_5ug,pollutant,Prior-year PM2.5 per 5 ug/m3,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.04350827913245032,0.013740471071595348,0.016576955832123437,0.07043960243277719,1.044468641570454,1.0167151159333168,1.0729797621063197,0.001543209652129775,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,no2_prior_10ppb,pollutant,Prior-year NO2 per 10 ppb,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,-0.026658727895751706,0.010819559373221708,-0.04786506426726625,-0.005452391524237158,0.9736934792519352,0.9532624075610118,0.9945624457839105,0.013741972345708542,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,age,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.023566315101655046,4.8126397496649513e-4,0.022623037710720717,0.024509592492589376,1.0238461949598965,1.0228808793441702,1.0248124215656087,0,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,sexM,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,-0.09574894668196145,0.010079899292590235,-0.11550554929543831,-0.07599234406848458,0.9086921176058846,0.8909156282693285,0.926823302227949,2.119188635929729e-21,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,raceBLACK,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.22956510272157296,0.030468968416372758,0.16984592462548237,0.28928428081766355,1.2580527672163397,1.1851222390998652,1.3354713234499713,4.906214337622605e-14,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,raceMULTI,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.11882235403896932,0.08023729108026123,-0.038442736478342676,0.2760874445562813,1.1261698409937304,0.9622868070935436,1.3179631076876615,0.13863671181380097,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.4188051096044076,0.13492416507111482,0.15435374606502256,0.6832564731437927,1.5201440644409858,1.1669036013332932,1.9803160895337186,0.0019092093375112492,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.2907292616874884,0.05649863403116333,0.1799919389864083,0.4014665843885685,1.337402448848174,1.1972077123752713,1.4940141895982308,2.664185171267455e-7,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.2654535106380831,0.12865803785969837,0.013283756433074279,0.5176232648430918,1.3040222296517183,1.013372377497669,1.6780346624651805,0.039089019134570524,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,raceWHITE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.1549644792900314,0.025425395384853753,0.10513070433571806,0.20479825424434475,1.1676164858019666,1.110855794536101,1.2272774419706447,1.0952642970812516e-9,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2,LI,Liver,zcta_svi_proxy,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.3509431873947611,0.028695098265342178,0.2947007947946904,0.4071855799948318,1.4204066266188915,1.342724548403231,1.5025829291213428,2.1474179482403708e-34,0.5516289383827946,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,pm25_prior_5ug,pollutant,Prior-year PM2.5 per 5 ug/m3,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.03926303935800222,0.013995948284586104,0.011830980720213453,0.06669509799579099,1.040044020184507,1.0119012435921033,1.068969497538813,0.005026747599271783,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,no2_prior_10ppb,pollutant,Prior-year NO2 per 10 ppb,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,-0.019741210095468895,0.01166971348273155,-0.04261384852162273,0.00313142833068494,0.9804523716537115,0.9582813603941566,1.003136336374105,0.09071045005421768,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,o3_prior_10ppb,pollutant,Prior-year O3 per 10 ppb,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.02464634691714628,0.015589735381938492,-0.005909534431453166,0.05520222826574572,1.0249525787819398,0.9941078925218528,1.0567542986574323,0.11389306766834213,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,age,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.023584341670684697,4.814512207783453e-4,0.02264069727795914,0.024527986063410254,1.0238646515603598,1.0228989431373348,1.0248312716988228,0,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,sexM,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,-0.09575565432572061,0.010079906503029786,-0.11551227107165898,-0.07599903757978224,0.9086860224433151,0.8909096397539705,0.9268170985464668,2.1058278451626358e-21,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,raceBLACK,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.22750489471045407,0.030495176566719493,0.16773434863968387,0.28727544078122424,1.2554635848698228,1.1826224036646285,1.3327912679905283,8.628855878898835e-14,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,raceMULTI,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.11688476606035235,0.0802457408919634,-0.04039688608789592,0.2741664182086006,1.1239899004432452,0.9604081908516041,1.3154336961434987,0.1452308896236156,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.41593388397351094,0.13493537690915913,0.15146054523155905,0.6804072227154628,1.515785647833453,1.1635323940028617,1.974681703767184,0.0020529229934630007,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.2876712461199048,0.05653099824228697,0.17687048956502233,0.3984720026747873,1.3333188983023045,1.193476515454992,1.4895469341450254,3.604606822017126e-7,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,LI,Liver,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,0.2661387378390802,0.12865980950996636,0.013965511199546143,0.5183119644786143,1.3049160873670158,1.014063484502218,1.6791907223689375,0.03858870717503825,0.5517838721078496,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
