zip,waitlist_candidates,waitlist_episodes,count_bin
84301,5,5,<50
84302,44,47,<50
84303,1,1,<50
84305,1,1,<50
84306,1,1,<50
84307,1,1,<50
84308,1,1,<50
84310,11,11,<50
84311,2,3,<50
84312,14,14,<50
84314,4,4,<50
84315,14,14,<50
84317,6,6,<50
84318,8,8,<50
84319,21,21,<50
84320,5,5,<50
84321,74,74,50-99
84323,2,2,<50
84324,3,3,<50
84325,7,7,<50
84326,6,6,<50
84327,1,1,<50
84329,2,2,<50
84331,1,1,<50
84332,9,9,<50
84333,7,7,<50
84335,28,30,<50
84336,1,1,<50
84337,30,31,<50
84338,1,1,<50
84339,7,7,<50
84340,10,10,<50
84341,39,39,<50
84401,87,90,50-99
84402,2,2,<50
84403,60,61,50-99
84404,146,150,100-249
84405,74,75,50-99
84409,1,1,<50
84414,63,64,50-99
84453,1,1,<50
84501,26,26,<50
84510,2,2,<50
84511,7,7,<50
84513,3,3,<50
84514,1,1,<50
84518,1,1,<50
84520,4,4,<50
84521,2,2,<50
84522,2,2,<50
84523,3,3,<50
84526,10,10,<50
84528,7,7,<50
84532,17,18,<50
84534,11,11,<50
84535,4,4,<50
84536,3,3,<50
84537,5,5,<50
84538,1,1,<50
84542,5,5,<50
84583,1,1,<50
84601,74,75,50-99
84602,3,3,<50
84603,1,1,<50
84604,79,85,50-99
84605,1,1,<50
84606,34,34,<50
84620,2,2,<50
84622,3,3,<50
84624,11,11,<50
84627,7,8,<50
84628,2,2,<50
84629,9,9,<50
84631,9,9,<50
84632,4,4,<50
84634,2,2,<50
84635,1,1,<50
84636,2,2,<50
84637,3,3,<50
84638,1,1,<50
84639,1,1,<50
84642,10,10,<50
84645,8,8,<50
84646,5,6,<50
84647,9,9,<50
84648,9,9,<50
84649,1,1,<50
84651,44,45,<50
84652,3,3,<50
84653,22,24,<50
84654,8,8,<50
84655,28,28,<50
84660,81,81,50-99
84662,2,2,<50
84663,80,82,50-99
84664,14,15,<50
84701,20,22,<50
84711,3,3,<50
84713,12,12,<50
84714,1,1,<50
84720,38,38,<50
84721,26,26,<50
84722,2,2,<50
84723,1,1,<50
84725,5,5,<50
84729,1,1,<50
84730,1,1,<50
84735,2,2,<50
84736,1,1,<50
84737,46,49,<50
84738,17,17,<50
84739,1,1,<50
84741,13,14,<50
84742,2,2,<50
84744,2,2,<50
84745,8,8,<50
84746,4,4,<50
84747,4,4,<50
84750,1,1,<50
84752,2,2,<50
84753,1,1,<50
84754,4,7,<50
84757,4,4,<50
84758,1,1,<50
84759,5,5,<50
84761,4,5,<50
84765,10,11,<50
84767,3,3,<50
84770,79,81,50-99
84771,5,5,<50
84773,1,1,<50
84774,2,2,<50
84775,4,4,<50
84776,3,3,<50
84779,3,3,<50
84780,53,54,50-99
84781,1,1,<50
84783,1,1,<50
84784,2,2,<50
84790,88,89,50-99
84791,3,3,<50
84925,1,1,<50
84929,1,1,<50
85001,2,2,<50
85003,30,30,<50
85004,17,18,<50
85005,5,5,<50
85006,80,81,50-99
85007,41,41,<50
85008,119,123,100-249
85009,114,117,100-249
85011,3,3,<50
85012,20,20,<50
85013,61,62,50-99
85014,79,80,50-99
85015,109,110,100-249
85016,103,107,100-249
85017,106,107,100-249
85018,86,90,50-99
85019,87,89,50-99
85020,96,100,50-99
85021,97,98,50-99
85022,134,140,100-249
85023,106,108,100-249
85024,76,79,50-99
85025,2,2,<50
85027,96,98,50-99
85028,57,58,50-99
85029,114,117,100-249
85030,2,2,<50
85031,85,88,50-99
85032,221,230,100-249
85033,180,183,100-249
85034,15,15,<50
85035,120,125,100-249
85036,1,1,<50
85037,164,169,100-249
85038,2,2,<50
85040,112,118,100-249
85041,221,228,100-249
85042,140,145,100-249
85043,100,100,100-249
85044,122,128,100-249
85045,17,17,<50
85046,4,5,<50
85048,73,77,50-99
85050,74,77,50-99
85051,144,147,100-249
85052,2,2,<50
85053,80,82,50-99
85054,24,25,<50
85060,1,2,<50
85061,2,2,<50
85063,3,4,<50
85064,4,4,<50
85066,5,6,<50
85067,3,3,<50
85068,1,1,<50
85069,3,3,<50
85071,3,3,<50
85074,1,1,<50
85076,2,2,<50
85080,2,2,<50
85081,1,1,<50
85082,3,3,<50
85083,40,42,<50
85085,58,60,50-99
85086,105,110,100-249
85087,26,29,<50
85095,1,1,<50
85105,1,1,<50
85117,3,3,<50
85118,19,20,<50
85119,49,50,<50
85120,57,57,50-99
85121,28,30,<50
85122,143,147,100-249
85123,22,23,<50
85127,2,2,<50
85128,26,26,<50
85130,15,17,<50
85131,29,30,<50
85132,43,44,<50
85135,3,3,<50
85137,4,5,<50
85138,116,120,100-249
85139,55,59,50-99
85140,70,72,50-99
85142,118,122,100-249
85143,87,89,50-99
85144,1,1,<50
85145,4,4,<50
85147,62,64,50-99
85172,5,5,<50
85173,9,10,<50
85183,1,1,<50
85192,6,6,<50
85193,10,10,<50
85194,21,21,<50
85201,150,153,100-249
85202,121,125,100-249
85203,110,112,100-249
85204,173,179,100-249
85205,136,140,100-249
85206,95,97,50-99
85207,126,128,100-249
85208,104,109,100-249
85209,110,113,100-249
85210,109,110,100-249
85211,8,8,<50
85212,89,92,50-99
85213,89,94,50-99
85214,2,2,<50
85215,50,52,50-99
85216,3,3,<50
85217,1,1,<50
85218,8,8,<50
85219,20,20,<50
85220,21,21,<50
85221,8,8,<50
85222,39,39,<50
85223,6,6,<50
85224,119,127,100-249
85225,213,223,100-249
85226,97,99,50-99
85227,1,1,<50
85228,8,8,<50
85229,1,1,<50
85230,6,6,<50
85231,6,6,<50
85232,9,9,<50
85233,128,131,100-249
85234,125,127,100-249
85235,3,3,<50
85236,5,5,<50
85237,2,2,<50
85238,11,11,<50
85239,28,29,<50
85240,5,5,<50
85242,38,38,<50
85243,13,14,<50
85244,7,7,<50
85245,1,1,<50
85246,4,4,<50
85247,19,19,<50
85248,99,103,50-99
85249,93,97,50-99
85250,48,51,<50
85251,76,79,50-99
85252,9,9,<50
85253,38,40,<50
85254,133,134,100-249
85255,131,134,100-249
85256,65,66,50-99
85257,75,76,50-99
85258,69,70,50-99
85259,62,64,50-99
85260,94,96,50-99
85261,4,5,<50
85262,43,46,<50
85263,9,10,<50
85264,18,18,<50
85265,1,1,<50
85266,27,27,<50
85267,3,4,<50
85268,68,72,50-99
85269,8,9,<50
85271,2,2,<50
85272,1,1,<50
85273,7,7,<50
85274,6,6,<50
85277,2,2,<50
85278,1,1,<50
85280,1,1,<50
85281,75,75,50-99
85282,117,119,100-249
85283,147,150,100-249
85284,51,53,50-99
85285,5,5,<50
85286,81,83,50-99
85287,2,2,<50
85288,4,4,<50
85291,2,2,<50
85292,3,3,<50
85293,1,1,<50
85294,2,2,<50
85295,73,78,50-99
85296,104,108,100-249
85297,76,77,50-99
85298,50,51,50-99
85299,3,3,<50
85301,190,196,100-249
85302,123,127,100-249
85303,108,115,100-249
85304,88,92,50-99
85305,40,42,<50
85306,77,78,50-99
85307,23,23,<50
85308,174,180,100-249
85309,1,1,<50
85310,61,64,50-99
85311,2,2,<50
85312,8,8,<50
85314,1,1,<50
85318,5,5,<50
85320,7,7,<50
85321,16,18,<50
85322,4,4,<50
85323,177,180,100-249
85324,9,10,<50
85325,4,4,<50
85326,167,173,100-249
85327,7,7,<50
85328,1,1,<50
85329,9,9,<50
85331,61,63,50-99
85332,4,4,<50
85333,4,4,<50
85334,4,5,<50
85335,99,102,50-99
85336,5,5,<50
85337,8,8,<50
85338,170,173,100-249
85339,175,179,100-249
85340,80,83,50-99
85341,3,3,<50
85342,3,4,<50
85344,39,39,<50
85345,187,200,100-249
85346,4,4,<50
85347,2,2,<50
85348,2,2,<50
85349,87,90,50-99
85350,74,75,50-99
85351,87,93,50-99
85352,3,4,<50
85353,119,123,100-249
85354,20,20,<50
85355,34,36,<50
85356,22,22,<50
85357,1,1,<50
85358,7,7,<50
85359,7,7,<50
85360,3,3,<50
85361,23,26,<50
85362,1,1,<50
85363,18,19,<50
85364,232,235,100-249
85365,109,115,100-249
85366,3,3,<50
85367,44,47,<50
85368,1,1,<50
85372,1,1,<50
85373,56,58,50-99
85374,123,126,100-249
85375,73,74,50-99
85377,11,11,<50
85378,25,25,<50
85379,125,129,100-249
85380,3,3,<50
85381,81,87,50-99
85382,124,128,100-249
85383,117,119,100-249
85385,3,3,<50
85387,46,48,<50
85388,87,90,50-99
85390,21,22,<50
85392,115,120,100-249
85393,1,1,<50
85395,78,84,50-99
85396,69,70,50-99
85402,2,2,<50
85413,1,1,<50
85436,1,1,<50
85501,25,25,<50
85502,9,9,<50
85519,1,1,<50
85530,7,7,<50
85531,4,5,<50
85532,10,10,<50
85533,8,8,<50
85534,6,7,<50
85536,1,1,<50
85539,12,12,<50
85540,10,10,<50
85541,69,70,50-99
85542,12,12,<50
85543,15,15,<50
85544,15,16,<50
85545,3,3,<50
85546,43,43,<50
85547,5,5,<50
85548,3,3,<50
85550,33,33,<50
85551,2,2,<50
85552,14,15,<50
85553,7,7,<50
85554,4,4,<50
85580,1,1,<50
85601,1,1,<50
85602,28,28,<50
85603,15,15,<50
85606,1,1,<50
85607,51,54,50-99
85608,6,6,<50
85610,4,4,<50
85613,5,5,<50
85614,65,65,50-99
85615,24,24,<50
85616,18,18,<50
85617,1,1,<50
85618,5,5,<50
85619,1,1,<50
85620,6,6,<50
85621,68,69,50-99
85622,21,21,<50
85623,19,20,<50
85624,6,6,<50
85625,4,4,<50
85626,6,6,<50
85628,5,5,<50
85629,68,73,50-99
85630,8,8,<50
85631,12,12,<50
85632,2,2,<50
85633,2,2,<50
85634,65,66,50-99
85635,95,99,50-99
85636,4,4,<50
85637,7,8,<50
85638,9,9,<50
85639,1,1,<50
85640,2,2,<50
85641,63,66,50-99
85643,16,16,<50
85644,4,4,<50
85645,7,8,<50
85646,7,7,<50
85648,51,52,50-99
85650,39,39,<50
85652,6,6,<50
85653,51,53,50-99
85654,1,1,<50
85658,28,29,<50
85687,1,1,<50
85701,14,14,<50
85702,5,5,<50
85703,2,2,<50
85704,78,82,50-99
85705,158,161,100-249
85706,211,216,100-249
85708,5,6,<50
85710,152,159,100-249
85711,108,111,100-249
85712,68,71,50-99
85713,172,173,100-249
85714,57,57,50-99
85715,53,54,50-99
85716,83,87,50-99
85717,1,1,<50
85718,53,53,50-99
85719,60,61,50-99
85720,1,1,<50
85721,1,1,<50
85722,1,1,<50
85724,7,7,<50
85725,2,2,<50
85726,1,1,<50
85728,5,6,<50
85730,115,120,100-249
85731,4,4,<50
85732,7,8,<50
85734,4,4,<50
85735,35,36,<50
85736,12,12,<50
85737,44,47,<50
85738,3,3,<50
85739,43,44,<50
85740,3,3,<50
85741,91,96,50-99
85742,72,79,50-99
85743,83,85,50-99
85745,112,117,100-249
85746,195,201,100-249
85747,69,69,50-99
85748,41,41,<50
85749,52,52,50-99
85750,59,59,50-99
85751,2,2,<50
85752,5,5,<50
85754,5,5,<50
85755,40,41,<50
85756,80,82,50-99
85757,95,96,50-99
85758,1,1,<50
85901,41,42,<50
85902,11,11,<50
85905,1,1,<50
85911,7,7,<50
85920,1,1,<50
85924,4,4,<50
85925,5,5,<50
85926,9,9,<50
85928,3,3,<50
85929,23,23,<50
85930,7,7,<50
85932,1,1,<50
85933,7,7,<50
85934,4,4,<50
85935,12,12,<50
85936,12,12,<50
85937,16,16,<50
85938,11,11,<50
85939,11,11,<50
85940,4,4,<50
85941,46,49,<50
86001,49,51,<50
86002,1,1,<50
86003,2,2,<50
86004,101,106,100-249
86005,22,23,<50
86012,1,1,<50
86016,1,1,<50
86017,2,2,<50
86020,7,7,<50
86021,2,2,<50
86022,2,2,<50
86023,6,6,<50
86024,3,3,<50
86025,14,15,<50
86030,5,5,<50
86031,6,6,<50
86032,4,4,<50
86033,43,43,<50
86034,8,8,<50
86035,10,10,<50
86038,1,1,<50
86039,10,10,<50
86040,35,36,<50
86042,7,9,<50
86043,18,18,<50
86044,19,20,<50
86045,69,71,50-99
86046,13,13,<50
86047,57,60,50-99
86053,3,3,<50
86054,6,6,<50
86086,1,1,<50
86208,1,2,<50
86210,1,1,<50
86225,1,1,<50
86246,1,2,<50
86301,42,43,<50
86302,2,2,<50
86303,38,39,<50
86304,2,2,<50
86305,51,52,50-99
86312,4,4,<50
86314,74,77,50-99
86315,25,26,<50
86320,2,2,<50
86321,3,3,<50
86322,31,32,<50
86323,50,52,50-99
86324,14,14,<50
86325,19,19,<50
86326,64,65,50-99
86327,14,15,<50
86329,2,2,<50
86332,3,3,<50
86333,15,16,<50
86334,17,17,<50
86335,18,18,<50
86336,22,22,<50
86337,4,4,<50
86339,3,3,<50
86340,1,1,<50
86341,1,1,<50
86342,1,1,<50
86351,14,14,<50
86383,1,1,<50
86401,69,72,50-99
86402,2,2,<50
86403,47,49,<50
86404,34,35,<50
86405,8,9,<50
86406,56,58,50-99
86407,1,1,<50
86409,49,49,<50
86411,1,1,<50
86413,23,24,<50
86426,41,43,<50
86429,14,14,<50
86430,3,5,<50
86431,1,1,<50
86432,3,3,<50
86434,10,10,<50
86436,11,11,<50
86438,4,4,<50
86439,3,3,<50
86440,22,23,<50
86441,4,4,<50
86442,85,86,50-99
86444,4,4,<50
86445,1,1,<50
86446,1,1,<50
86451,1,1,<50
86502,3,3,<50
86503,45,47,<50
86504,20,20,<50
86505,22,23,<50
86506,9,9,<50
86507,8,8,<50
86508,1,1,<50
86510,14,14,<50
86511,10,10,<50
86512,4,4,<50
86514,11,11,<50
86515,46,47,<50
86520,7,7,<50
86535,5,5,<50
86538,9,9,<50
86540,3,3,<50
86544,3,3,<50
86545,6,6,<50
86547,2,2,<50
86556,8,8,<50
86608,1,1,<50
86713,1,1,<50
86734,1,1,<50
86737,1,2,<50
86943,1,1,<50
87001,31,31,<50
87002,62,67,50-99
87004,39,40,<50
87005,2,2,<50
87006,5,5,<50
87007,4,4,<50
87008,7,7,<50
87010,1,1,<50
87012,1,1,<50
87013,28,29,<50
87014,4,4,<50
87015,29,29,<50
87016,4,4,<50
87017,4,4,<50
87018,2,2,<50
87020,40,42,<50
87021,9,10,<50
87022,9,9,<50
87023,4,4,<50
87024,17,18,<50
87025,3,4,<50
87026,15,15,<50
87027,1,1,<50
87029,1,2,<50
87031,104,106,100-249
87032,1,1,<50
87034,22,22,<50
87035,17,17,<50
87036,5,5,<50
87037,4,4,<50
87038,9,9,<50
87040,5,5,<50
87041,3,3,<50
87042,12,12,<50
87043,20,20,<50
87044,3,3,<50
87045,6,6,<50
87046,1,1,<50
87047,19,21,<50
87048,22,23,<50
87049,11,12,<50
87051,3,3,<50
87052,20,21,<50
87053,7,7,<50
87059,16,18,<50
87060,2,2,<50
87061,1,1,<50
87062,1,1,<50
87063,1,1,<50
87064,1,1,<50
87068,8,8,<50
87072,3,3,<50
87083,1,1,<50
87100,1,1,<50
87102,52,52,50-99
87103,2,2,<50
87104,46,47,<50
87105,170,175,100-249
87106,45,47,<50
87107,89,90,50-99
87108,101,103,100-249
87109,119,121,100-249
87110,94,96,50-99
87111,111,112,100-249
87112,90,95,50-99
87113,36,38,<50
87114,179,187,100-249
87116,2,2,<50
87118,1,1,<50
87119,4,4,<50
87120,183,189,100-249
87121,217,222,100-249
87122,33,33,<50
87123,120,122,100-249
87124,133,133,100-249
87125,5,5,<50
87131,1,1,<50
87144,102,105,100-249
87151,1,1,<50
87153,2,2,<50
87154,3,3,<50
87174,6,6,<50
87176,5,5,<50
87181,2,2,<50
87184,1,1,<50
87187,1,1,<50
87192,2,2,<50
87193,6,6,<50
87194,1,1,<50
87195,3,3,<50
87196,2,2,<50
87197,3,3,<50
87198,2,2,<50
87199,9,9,<50
87203,2,2,<50
87301,58,59,50-99
87305,37,37,<50
87310,8,8,<50
87311,18,18,<50
87312,2,3,<50
87313,20,20,<50
87315,1,1,<50
87316,1,1,<50
87317,5,5,<50
87319,6,6,<50
87321,8,8,<50
87322,2,2,<50
87323,16,18,<50
87325,12,12,<50
87326,14,15,<50
87327,48,49,<50
87328,7,7,<50
87347,1,1,<50
87357,5,5,<50
87364,7,7,<50
87375,13,13,<50
87401,116,124,100-249
87402,28,30,<50
87403,1,1,<50
87410,37,39,<50
87413,40,45,<50
87415,4,4,<50
87416,19,20,<50
87417,28,28,<50
87418,2,2,<50
87420,50,50,50-99
87421,9,11,<50
87447,1,1,<50
87451,1,1,<50
87455,6,6,<50
87461,2,2,<50
87499,14,14,<50
87501,41,43,<50
87502,8,8,<50
87504,2,2,<50
87505,78,80,50-99
87506,45,45,<50
87507,99,104,50-99
87508,30,31,<50
87509,1,1,<50
87510,3,3,<50
87511,9,11,<50
87512,5,5,<50
87513,2,2,<50
87514,1,1,<50
87515,1,1,<50
87518,1,1,<50
87520,4,4,<50
87522,12,13,<50
87523,1,1,<50
87524,1,1,<50
87527,1,1,<50
87528,19,19,<50
87529,9,9,<50
87530,5,5,<50
87531,1,1,<50
87532,47,50,<50
87533,11,11,<50
87535,4,4,<50
87537,2,2,<50
87539,1,1,<50
87540,3,3,<50
87544,24,25,<50
87547,6,6,<50
87548,4,4,<50
87551,2,2,<50
87552,12,12,<50
87553,7,7,<50
87556,7,7,<50
87557,8,8,<50
87558,1,1,<50
87560,5,5,<50
87562,6,7,<50
87564,2,2,<50
87565,3,3,<50
87566,8,9,<50
87567,19,19,<50
87569,2,2,<50
87571,28,29,<50
87574,4,4,<50
87575,4,4,<50
87578,1,1,<50
87579,1,1,<50
87580,2,2,<50
87581,1,1,<50
87582,5,7,<50
87583,2,2,<50
87594,2,2,<50
87651,1,1,<50
87701,59,60,50-99
87710,6,6,<50
87711,3,3,<50
87712,1,1,<50
87714,2,2,<50
87715,3,3,<50
87718,1,1,<50
87722,2,2,<50
87723,1,1,<50
87724,3,3,<50
87728,2,2,<50
87731,1,1,<50
87732,4,4,<50
87740,27,29,<50
87742,1,1,<50
87743,1,1,<50
87745,2,2,<50
87747,3,3,<50
87752,1,1,<50
87801,23,23,<50
87821,1,1,<50
87823,1,1,<50
87825,13,14,<50
87827,1,1,<50
87828,1,1,<50
87829,1,1,<50
87830,2,2,<50
87832,1,1,<50
87901,9,9,<50
87930,1,1,<50
87931,4,4,<50
87933,1,1,<50
87935,6,6,<50
87937,10,11,<50
87940,1,1,<50
87941,3,4,<50
87942,3,3,<50
87943,1,1,<50
88001,70,72,50-99
88002,2,2,<50
88004,1,1,<50
88005,61,63,50-99
88006,1,1,<50
88007,61,63,50-99
88008,18,18,<50
88011,67,70,50-99
88012,71,74,50-99
88013,2,2,<50
88020,4,4,<50
88021,56,58,50-99
88022,3,3,<50
88023,13,13,<50
88025,1,1,<50
88026,6,6,<50
88027,2,2,<50
88029,5,6,<50
88030,72,74,50-99
88031,3,3,<50
88032,3,4,<50
88033,3,3,<50
88034,1,1,<50
88039,1,1,<50
88040,1,1,<50
88041,3,3,<50
88043,3,3,<50
88044,6,6,<50
88045,13,14,<50
88046,6,7,<50
88047,11,12,<50
88048,11,11,<50
88049,1,1,<50
88052,5,5,<50
88054,2,2,<50
88056,1,2,<50
88058,3,3,<50
88061,37,38,<50
88062,6,6,<50
88063,36,36,<50
88065,5,5,<50
88072,1,1,<50
88081,37,37,<50
88101,127,129,100-249
88102,4,4,<50
88103,1,1,<50
88113,1,1,<50
88116,1,1,<50
88117,1,2,<50
88119,2,2,<50
88120,1,1,<50
88124,1,1,<50
88130,42,43,<50
88135,7,7,<50
88170,1,1,<50
88201,54,55,50-99
88202,10,10,<50
88203,70,72,50-99
88210,31,33,<50
88211,5,5,<50
88220,107,112,100-249
88221,2,2,<50
88230,12,12,<50
88231,9,9,<50
88232,2,2,<50
88240,121,126,100-249
88241,7,7,<50
88242,16,19,<50
88250,1,1,<50
88252,8,8,<50
88253,2,2,<50
88254,1,1,<50
88256,6,6,<50
88259,1,1,<50
88260,46,48,<50
88265,1,1,<50
88267,4,4,<50
88301,4,4,<50
88310,76,77,50-99
88311,6,6,<50
88312,2,2,<50
88316,9,9,<50
88317,4,4,<50
88321,1,1,<50
88325,3,3,<50
88328,1,1,<50
88330,3,3,<50
88336,1,1,<50
88337,5,6,<50
88339,1,1,<50
88340,9,9,<50
88341,3,3,<50
88345,11,11,<50
88346,4,4,<50
88352,11,12,<50
88353,1,1,<50
88355,4,4,<50
88401,19,20,<50
88414,1,1,<50
88415,3,3,<50
88416,1,1,<50
88420,1,1,<50
88426,3,3,<50
88430,1,1,<50
88434,1,1,<50
88435,8,9,<50
88506,1,1,<50
88540,1,1,<50
88770,1,1,<50
88801,1,1,<50
88845,1,1,<50
89000,1,1,<50
89001,1,1,<50
89002,71,72,50-99
89003,1,1,<50
89005,39,42,<50
89006,1,1,<50
89007,2,2,<50
89009,1,1,<50
89010,1,1,<50
89011,58,60,50-99
89012,67,69,50-99
89014,102,107,100-249
89015,94,97,50-99
89016,1,1,<50
89019,1,1,<50
89020,1,1,<50
89021,8,8,<50
89024,7,7,<50
89025,5,5,<50
89027,39,41,<50
89028,2,2,<50
89029,23,25,<50
89030,97,99,50-99
89031,184,190,100-249
89032,110,115,100-249
89033,3,3,<50
89034,5,5,<50
89036,1,1,<50
89040,5,5,<50
89041,4,4,<50
89042,1,1,<50
89043,2,2,<50
89044,69,72,50-99
89045,4,4,<50
89046,1,1,<50
89048,40,41,<50
89049,5,5,<50
89052,109,113,100-249
89054,2,2,<50
89060,20,21,<50
89061,10,11,<50
89070,1,1,<50
89074,116,120,100-249
89077,1,1,<50
89081,84,85,50-99
89084,69,73,50-99
89085,10,10,<50
89086,15,16,<50
89091,1,1,<50
89101,66,67,50-99
89102,57,61,50-99
89103,88,93,50-99
89104,85,89,50-99
89105,2,2,<50
89106,64,67,50-99
89107,89,91,50-99
89108,167,172,100-249
89109,30,31,<50
89110,158,162,100-249
89111,1,1,<50
89112,1,1,<50
89113,67,69,50-99
89114,3,3,<50
89115,95,98,50-99
89116,2,2,<50
89117,119,120,100-249
89118,53,54,50-99
89119,88,93,50-99
89120,73,78,50-99
89121,146,147,100-249
89122,115,117,100-249
89123,139,144,100-249
89124,1,1,<50
89125,1,1,<50
89126,5,5,<50
89127,1,1,<50
89128,106,111,100-249
89129,140,145,100-249
89130,106,113,100-249
89131,125,131,100-249
89133,4,4,<50
89134,51,53,50-99
89135,67,70,50-99
89137,2,2,<50
89138,27,28,<50
89139,81,84,50-99
89141,69,71,50-99
89142,94,95,50-99
89143,29,30,<50
89144,40,44,<50
89145,56,58,50-99
89146,54,58,50-99
89147,127,135,100-249
89148,118,124,100-249
89149,78,80,50-99
89156,69,72,50-99
89162,2,2,<50
89166,33,36,<50
89169,33,33,<50
89173,2,2,<50
89175,1,1,<50
89178,77,79,50-99
89179,26,26,<50
89180,1,1,<50
89183,70,70,50-99
89193,4,4,<50
89199,1,1,<50
89229,1,1,<50
89277,1,1,<50
89284,1,1,<50
89301,9,9,<50
89302,1,1,<50
89310,1,1,<50
89315,4,4,<50
89316,3,3,<50
89317,3,3,<50
89318,3,3,<50
89402,4,4,<50
89403,42,42,<50
89405,1,1,<50
89406,44,46,<50
89407,1,1,<50
89408,41,43,<50
89410,26,26,<50
89411,7,8,<50
89412,1,1,<50
89415,3,3,<50
89419,13,15,<50
89421,1,1,<50
89423,28,31,<50
89424,2,2,<50
89427,2,2,<50
89429,16,17,<50
89430,2,2,<50
89431,93,94,50-99
89432,6,6,<50
89433,65,66,50-99
89434,75,75,50-99
89436,80,82,50-99
89439,3,3,<50
89441,27,27,<50
89442,9,10,<50
89443,1,1,<50
89444,4,4,<50
89445,24,24,<50
89446,6,6,<50
89447,22,22,<50
89448,6,7,<50
89449,8,8,<50
89450,7,7,<50
89451,4,4,<50
89452,2,2,<50
89460,26,26,<50
89501,4,5,<50
89502,107,110,100-249
89503,45,45,<50
89504,2,2,<50
89505,1,1,<50
89506,115,115,100-249
89507,2,2,<50
89508,33,34,<50
89509,69,72,50-99
89510,16,17,<50
89511,49,52,<50
89512,53,54,50-99
89513,1,1,<50
89515,1,1,<50
89518,1,1,<50
89519,20,20,<50
89521,79,84,50-99
89523,53,54,50-99
89533,2,2,<50
89568,1,1,<50
89571,1,1,<50
89572,1,1,<50
89608,1,1,<50
89664,1,1,<50
89681,1,1,<50
89701,59,61,50-99
89702,5,5,<50
89703,34,35,<50
89704,11,11,<50
89705,11,12,<50
89706,58,60,50-99
89801,50,52,50-99
89802,1,1,<50
89803,4,4,<50
89815,26,28,<50
89820,9,9,<50
89821,1,1,<50
89822,7,7,<50
89825,2,2,<50
89830,1,1,<50
89832,8,9,<50
89833,1,1,<50
89835,5,5,<50
89854,1,1,<50
89872,1,1,<50
89883,8,8,<50
89901,1,1,<50
90000,2,2,<50
90001,235,251,100-249
90002,198,208,100-249
90003,233,244,100-249
90004,173,181,100-249
90005,110,114,100-249
90006,190,195,100-249
90007,98,101,50-99
90008,116,124,100-249
90009,4,4,<50
90010,14,15,<50
90011,341,360,250-499
90012,53,54,50-99
90013,14,15,<50
90014,16,16,<50
90015,49,50,<50
90016,204,221,100-249
90017,62,65,50-99
90018,194,202,100-249
90019,225,237,100-249
90020,135,143,100-249
90021,7,7,<50
90022,275,291,250-499
90023,170,183,100-249
90024,87,92,50-99
90025,103,107,100-249
90026,208,221,100-249
90027,133,137,100-249
90028,87,91,50-99
90029,110,113,100-249
90030,1,1,<50
90031,138,149,100-249
90032,177,187,100-249
90033,204,217,100-249
90034,170,175,100-249
90035,76,82,50-99
90036,104,113,100-249
90037,250,262,250-499
90038,87,90,50-99
90039,83,86,50-99
90040,51,52,50-99
90041,80,81,50-99
90042,195,207,100-249
90043,201,212,100-249
90044,343,360,250-499
90045,92,93,50-99
90046,100,107,100-249
90047,220,239,100-249
90048,102,108,100-249
90049,77,82,50-99
90050,2,2,<50
90051,1,1,<50
90054,1,1,<50
90055,1,1,<50
90056,31,33,<50
90057,121,125,100-249
90058,17,17,<50
90059,145,152,100-249
90060,1,1,<50
90061,111,117,100-249
90062,160,169,100-249
90063,209,216,100-249
90064,85,92,50-99
90065,164,171,100-249
90066,152,160,100-249
90067,15,16,<50
90068,46,48,<50
90069,55,57,50-99
90070,1,1,<50
90071,1,1,<50
90073,1,1,<50
90074,1,1,<50
90076,1,1,<50
90077,27,28,<50
90078,1,1,<50
90082,1,1,<50
90083,1,1,<50
90086,1,1,<50
90094,15,19,<50
90095,33,34,<50
90126,1,1,<50
90165,1,1,<50
90201,310,321,250-499
90202,3,3,<50
90205,1,1,<50
90210,63,65,50-99
90211,25,28,<50
90212,29,31,<50
90219,1,1,<50
90220,165,173,100-249
90221,188,199,100-249
90222,129,138,100-249
90224,3,3,<50
90225,2,2,<50
90230,100,106,100-249
90231,4,4,<50
90232,36,39,<50
90237,1,1,<50
90240,92,100,50-99
90241,139,145,100-249
90242,138,145,100-249
90245,35,38,<50
90247,178,183,100-249
90248,50,52,50-99
90249,96,104,50-99
90250,296,315,250-499
90252,1,1,<50
90253,2,2,<50
90254,30,31,<50
90255,278,288,250-499
90256,1,1,<50
90260,117,120,100-249
90262,204,209,100-249
90263,1,1,<50
90264,3,3,<50
90265,31,31,<50
90266,65,70,50-99
90267,2,2,<50
90268,1,1,<50
90270,75,80,50-99
90272,34,35,<50
90273,1,1,<50
90274,66,73,50-99
90275,89,95,50-99
90277,85,91,50-99
90278,83,89,50-99
90280,332,351,250-499
90284,1,1,<50
90285,1,1,<50
90287,1,1,<50
90290,11,11,<50
90291,61,67,50-99
90292,43,45,<50
90293,30,30,<50
90295,4,4,<50
90296,1,1,<50
90301,153,161,100-249
90302,132,141,100-249
90303,106,109,100-249
90304,95,100,50-99
90305,76,80,50-99
90306,3,3,<50
90307,1,1,<50
90308,1,1,<50
90309,2,2,<50
90311,1,1,<50
90321,1,1,<50
90331,1,1,<50
90335,1,1,<50
90342,1,1,<50
90350,2,2,<50
90360,1,1,<50
90393,1,1,<50
