candidate_zip,broad_reason,n
63302,not_in_2020_zcta,1
63305,not_in_2020_zcta,1
63306,not_in_2020_zcta,1
63308,not_in_2020_zcta,1
63326,not_in_2020_zcta,1
63342,not_in_2020_zcta,1
63364,not_in_2020_zcta,1
63370,not_in_2020_zcta,1
63375,not_in_2020_zcta,1
63526,not_in_2020_zcta,1
63568,not_in_2020_zcta,1
63595,not_in_2020_zcta,1
63652,not_in_2020_zcta,1
63666,not_in_2020_zcta,1
63668,not_in_2020_zcta,1
63690,not_in_2020_zcta,1
63708,not_in_2020_zcta,1
63836,not_in_2020_zcta,1
63902,not_in_2020_zcta,1
63905,not_in_2020_zcta,1
63907,not_in_2020_zcta,1
63959,not_in_2020_zcta,1
64007,not_in_2020_zcta,1
64033,not_in_2020_zcta,1
64091,not_in_2020_zcta,1
64148,not_in_2020_zcta,1
64171,not_in_2020_zcta,1
64190,not_in_2020_zcta,1
64326,not_in_2020_zcta,1
64370,not_in_2020_zcta,1
64418,not_in_2020_zcta,1
64435,not_in_2020_zcta,1
64502,not_in_2020_zcta,1
64508,not_in_2020_zcta,1
64565,not_in_2020_zcta,1
64579,not_in_2020_zcta,1
64584,not_in_2020_zcta,1
64606,not_in_2020_zcta,1
64609,not_in_2020_zcta,1
64766,not_in_2020_zcta,1
64774,not_in_2020_zcta,1
64777,not_in_2020_zcta,1
64813,not_in_2020_zcta,1
64901,not_in_2020_zcta,1
65028,not_in_2020_zcta,1
65038,not_in_2020_zcta,1
65056,not_in_2020_zcta,1
65057,not_in_2020_zcta,1
65102,not_in_2020_zcta,1
65103,not_in_2020_zcta,1
65303,not_in_2020_zcta,1
65341,not_in_2020_zcta,1
65465,not_in_2020_zcta,1
65504,not_in_2020_zcta,1
65553,not_in_2020_zcta,1
65599,not_in_2020_zcta,1
65607,not_in_2020_zcta,1
65645,not_in_2020_zcta,1
65716,not_in_2020_zcta,1
65814,not_in_2020_zcta,1
65884,not_in_2020_zcta,1
65909,not_in_2020_zcta,1
66077,not_in_2020_zcta,1
66114,not_in_2020_zcta,1
66120,not_in_2020_zcta,1
66125,not_in_2020_zcta,1
66132,not_in_2020_zcta,1
66225,not_in_2020_zcta,1
66239,not_in_2020_zcta,1
66250,not_in_2020_zcta,1
66505,not_in_2020_zcta,1
67086,not_in_2020_zcta,1
67201,not_in_2020_zcta,1
67277,not_in_2020_zcta,1
67504,not_in_2020_zcta,1
67571,not_in_2020_zcta,1
67830,not_in_2020_zcta,1
68103,not_in_2020_zcta,1
68145,not_in_2020_zcta,1
68408,not_in_2020_zcta,1
68435,not_in_2020_zcta,1
68542,not_in_2020_zcta,1
68545,not_in_2020_zcta,1
68551,not_in_2020_zcta,1
68574,not_in_2020_zcta,1
68602,not_in_2020_zcta,1
68805,not_in_2020_zcta,1
68902,not_in_2020_zcta,1
69119,not_in_2020_zcta,1
69183,not_in_2020_zcta,1
69489,not_in_2020_zcta,1
69649,not_in_2020_zcta,1
69845,not_in_2020_zcta,1
70007,not_in_2020_zcta,1
70011,not_in_2020_zcta,1
70012,not_in_2020_zcta,1
70014,not_in_2020_zcta,1
70015,not_in_2020_zcta,1
70017,not_in_2020_zcta,1
70018,not_in_2020_zcta,1
70042,not_in_2020_zcta,1
70048,not_in_2020_zcta,1
70088,not_in_2020_zcta,1
70089,not_in_2020_zcta,1
70137,not_in_2020_zcta,1
70144,not_in_2020_zcta,1
70150,not_in_2020_zcta,1
70151,not_in_2020_zcta,1
70153,not_in_2020_zcta,1
70154,not_in_2020_zcta,1
70160,not_in_2020_zcta,1
70170,not_in_2020_zcta,1
70177,not_in_2020_zcta,1
70180,not_in_2020_zcta,1
70192,not_in_2020_zcta,1
70201,not_in_2020_zcta,1
70246,not_in_2020_zcta,1
70270,not_in_2020_zcta,1
70307,not_in_2020_zcta,1
70334,not_in_2020_zcta,1
70351,not_in_2020_zcta,1
70370,not_in_2020_zcta,1
70383,not_in_2020_zcta,1
70411,not_in_2020_zcta,1
70502,not_in_2020_zcta,1
70509,not_in_2020_zcta,1
70521,not_in_2020_zcta,1
70527,not_in_2020_zcta,1
70530,not_in_2020_zcta,1
70536,not_in_2020_zcta,1
70540,not_in_2020_zcta,1
70565,not_in_2020_zcta,1
70568,not_in_2020_zcta,1
70573,not_in_2020_zcta,1
70610,not_in_2020_zcta,1
70641,not_in_2020_zcta,1
70701,not_in_2020_zcta,1
70784,not_in_2020_zcta,1
70796,not_in_2020_zcta,1
70835,not_in_2020_zcta,1
70871,not_in_2020_zcta,1
70879,not_in_2020_zcta,1
70887,not_in_2020_zcta,1
70890,not_in_2020_zcta,1
70893,not_in_2020_zcta,1
70901,not_in_2020_zcta,1
71010,not_in_2020_zcta,1
71015,not_in_2020_zcta,1
71050,not_in_2020_zcta,1
71133,not_in_2020_zcta,1
71137,not_in_2020_zcta,1
71162,not_in_2020_zcta,1
71163,not_in_2020_zcta,1
71171,not_in_2020_zcta,1
71210,not_in_2020_zcta,1
71309,not_in_2020_zcta,1
71329,not_in_2020_zcta,1
71348,not_in_2020_zcta,1
71361,not_in_2020_zcta,1
71421,not_in_2020_zcta,1
71451,not_in_2020_zcta,1
71453,not_in_2020_zcta,1
71519,not_in_2020_zcta,1
71521,not_in_2020_zcta,1
71543,not_in_2020_zcta,1
71634,not_in_2020_zcta,1
71704,not_in_2020_zcta,1
71754,not_in_2020_zcta,1
71897,not_in_2020_zcta,1
71919,not_in_2020_zcta,1
71931,not_in_2020_zcta,1
72062,not_in_2020_zcta,1
72115,not_in_2020_zcta,1
72124,not_in_2020_zcta,1
72144,not_in_2020_zcta,1
72146,not_in_2020_zcta,1
72159,not_in_2020_zcta,1
72164,not_in_2020_zcta,1
72218,not_in_2020_zcta,1
72222,not_in_2020_zcta,1
72225,not_in_2020_zcta,1
72226,not_in_2020_zcta,1
72231,not_in_2020_zcta,1
72319,not_in_2020_zcta,1
72344,not_in_2020_zcta,1
72398,not_in_2020_zcta,1
72400,not_in_2020_zcta,1
72420,not_in_2020_zcta,1
72463,not_in_2020_zcta,1
72465,not_in_2020_zcta,1
72563,not_in_2020_zcta,1
72654,not_in_2020_zcta,1
72707,not_in_2020_zcta,1
72728,not_in_2020_zcta,1
72737,not_in_2020_zcta,1
72759,not_in_2020_zcta,1
72817,not_in_2020_zcta,1
72849,not_in_2020_zcta,1
72850,not_in_2020_zcta,1
72868,not_in_2020_zcta,1
72918,not_in_2020_zcta,1
72953,not_in_2020_zcta,1
72962,not_in_2020_zcta,1
73123,not_in_2020_zcta,1
73125,not_in_2020_zcta,1
73138,not_in_2020_zcta,1
73143,not_in_2020_zcta,1
73148,not_in_2020_zcta,1
73157,not_in_2020_zcta,1
73207,not_in_2020_zcta,1
73215,not_in_2020_zcta,1
73303,not_in_2020_zcta,1
73314,not_in_2020_zcta,1
73452,not_in_2020_zcta,1
73462,not_in_2020_zcta,1
73502,not_in_2020_zcta,1
73506,not_in_2020_zcta,1
73583,not_in_2020_zcta,1
73584,not_in_2020_zcta,1
73602,not_in_2020_zcta,1
73604,not_in_2020_zcta,1
73610,not_in_2020_zcta,1
73700,not_in_2020_zcta,1
73702,not_in_2020_zcta,1
73805,not_in_2020_zcta,1
73868,not_in_2020_zcta,1
73904,not_in_2020_zcta,1
74031,not_in_2020_zcta,1
74043,not_in_2020_zcta,1
74057,not_in_2020_zcta,1
74064,not_in_2020_zcta,1
74109,not_in_2020_zcta,1
74148,not_in_2020_zcta,1
74154,not_in_2020_zcta,1
74155,not_in_2020_zcta,1
74170,not_in_2020_zcta,1
74257,not_in_2020_zcta,1
74286,not_in_2020_zcta,1
74308,not_in_2020_zcta,1
74335,not_in_2020_zcta,1
74348,not_in_2020_zcta,1
74481,not_in_2020_zcta,1
74520,not_in_2020_zcta,1
74584,not_in_2020_zcta,1
74602,not_in_2020_zcta,1
74629,not_in_2020_zcta,1
74657,not_in_2020_zcta,1
74744,not_in_2020_zcta,1
74746,not_in_2020_zcta,1
74805,not_in_2020_zcta,1
74821,not_in_2020_zcta,1
74863,not_in_2020_zcta,1
75008,not_in_2020_zcta,1
75046,not_in_2020_zcta,1
75064,not_in_2020_zcta,1
75086,not_in_2020_zcta,1
75096,not_in_2020_zcta,1
75108,not_in_2020_zcta,1
75120,not_in_2020_zcta,1
75139,not_in_2020_zcta,1
75184,not_in_2020_zcta,1
75250,not_in_2020_zcta,1
75258,not_in_2020_zcta,1
75266,not_in_2020_zcta,1
75267,not_in_2020_zcta,1
75283,not_in_2020_zcta,1
75301,not_in_2020_zcta,1
75312,not_in_2020_zcta,1
75315,not_in_2020_zcta,1
75320,not_in_2020_zcta,1
75341,not_in_2020_zcta,1
75342,not_in_2020_zcta,1
75354,not_in_2020_zcta,1
75355,not_in_2020_zcta,1
75357,not_in_2020_zcta,1
75360,not_in_2020_zcta,1
75367,not_in_2020_zcta,1
75370,not_in_2020_zcta,1
75371,not_in_2020_zcta,1
75376,not_in_2020_zcta,1
75382,not_in_2020_zcta,1
75425,not_in_2020_zcta,1
75445,not_in_2020_zcta,1
75461,not_in_2020_zcta,1
75500,not_in_2020_zcta,1
75504,not_in_2020_zcta,1
75507,not_in_2020_zcta,1
75548,not_in_2020_zcta,1
75648,not_in_2020_zcta,1
75666,not_in_2020_zcta,1
75673,not_in_2020_zcta,1
75678,not_in_2020_zcta,1
75710,not_in_2020_zcta,1
75735,not_in_2020_zcta,1
75772,not_in_2020_zcta,1
75774,not_in_2020_zcta,1
75804,not_in_2020_zcta,1
75821,not_in_2020_zcta,1
75892,not_in_2020_zcta,1
75902,not_in_2020_zcta,1
75947,not_in_2020_zcta,1
76068,not_in_2020_zcta,1
76097,not_in_2020_zcta,1
76099,not_in_2020_zcta,1
76101,not_in_2020_zcta,1
76130,not_in_2020_zcta,1
76143,not_in_2020_zcta,1
76153,not_in_2020_zcta,1
76163,not_in_2020_zcta,1
76165,not_in_2020_zcta,1
76181,not_in_2020_zcta,1
76185,not_in_2020_zcta,1
76199,not_in_2020_zcta,1
76219,not_in_2020_zcta,1
76220,not_in_2020_zcta,1
76284,not_in_2020_zcta,1
76285,not_in_2020_zcta,1
76313,not_in_2020_zcta,1
76467,not_in_2020_zcta,1
76506,not_in_2020_zcta,1
76536,not_in_2020_zcta,1
76540,not_in_2020_zcta,1
76545,not_in_2020_zcta,1
76552,not_in_2020_zcta,1
76562,not_in_2020_zcta,1
76602,not_in_2020_zcta,1
76616,not_in_2020_zcta,1
76716,not_in_2020_zcta,1
76740,not_in_2020_zcta,1
76754,not_in_2020_zcta,1
76768,not_in_2020_zcta,1
76805,not_in_2020_zcta,1
76819,not_in_2020_zcta,1
76840,not_in_2020_zcta,1
76886,not_in_2020_zcta,1
76907,not_in_2020_zcta,1
76962,not_in_2020_zcta,1
77150,not_in_2020_zcta,1
77205,not_in_2020_zcta,1
77215,not_in_2020_zcta,1
77218,not_in_2020_zcta,1
77225,not_in_2020_zcta,1
77226,not_in_2020_zcta,1
77228,not_in_2020_zcta,1
77229,not_in_2020_zcta,1
77231,not_in_2020_zcta,1
77234,not_in_2020_zcta,1
77236,not_in_2020_zcta,1
77252,not_in_2020_zcta,1
77255,not_in_2020_zcta,1
77257,not_in_2020_zcta,1
77259,not_in_2020_zcta,1
77262,not_in_2020_zcta,1
77266,not_in_2020_zcta,1
77269,not_in_2020_zcta,1
77272,not_in_2020_zcta,1
77279,not_in_2020_zcta,1
77287,not_in_2020_zcta,1
77288,not_in_2020_zcta,1
77290,not_in_2020_zcta,1
77293,not_in_2020_zcta,1
77319,not_in_2020_zcta,1
77329,not_in_2020_zcta,1
77333,not_in_2020_zcta,1
77343,not_in_2020_zcta,1
77391,not_in_2020_zcta,1
77452,not_in_2020_zcta,1
77462,not_in_2020_zcta,1
77463,not_in_2020_zcta,1
77487,not_in_2020_zcta,1
77492,not_in_2020_zcta,1
77495,not_in_2020_zcta,1
77496,not_in_2020_zcta,1
77501,not_in_2020_zcta,1
77509,not_in_2020_zcta,1
77526,not_in_2020_zcta,1
77527,not_in_2020_zcta,1
77540,not_in_2020_zcta,1
77588,not_in_2020_zcta,1
77635,not_in_2020_zcta,1
77645,not_in_2020_zcta,1
77652,not_in_2020_zcta,1
77681,not_in_2020_zcta,1
77700,not_in_2020_zcta,1
77738,not_in_2020_zcta,1
77804,not_in_2020_zcta,1
77815,not_in_2020_zcta,1
77838,not_in_2020_zcta,1
77839,not_in_2020_zcta,1
77846,not_in_2020_zcta,1
77881,not_in_2020_zcta,1
77884,not_in_2020_zcta,1
77890,not_in_2020_zcta,1
77935,not_in_2020_zcta,1
77936,not_in_2020_zcta,1
77945,not_in_2020_zcta,1
77981,not_in_2020_zcta,1
77989,not_in_2020_zcta,1
78034,not_in_2020_zcta,1
78049,not_in_2020_zcta,1
78103,not_in_2020_zcta,1
78156,not_in_2020_zcta,1
78246,not_in_2020_zcta,1
78262,not_in_2020_zcta,1
78271,not_in_2020_zcta,1
78273,not_in_2020_zcta,1
78275,not_in_2020_zcta,1
78283,not_in_2020_zcta,1
78295,not_in_2020_zcta,1
78297,not_in_2020_zcta,1
78307,not_in_2020_zcta,1
78318,not_in_2020_zcta,1
78320,not_in_2020_zcta,1
78327,not_in_2020_zcta,1
78328,not_in_2020_zcta,1
78329,not_in_2020_zcta,1
78334,not_in_2020_zcta,1
78367,not_in_2020_zcta,1
78425,not_in_2020_zcta,1
78429,not_in_2020_zcta,1
78451,not_in_2020_zcta,1
78463,not_in_2020_zcta,1
78469,not_in_2020_zcta,1
78483,not_in_2020_zcta,1
78513,not_in_2020_zcta,1
78515,not_in_2020_zcta,1
78518,not_in_2020_zcta,1
78527,not_in_2020_zcta,1
78528,not_in_2020_zcta,1
78529,not_in_2020_zcta,1
78533,not_in_2020_zcta,1
78544,not_in_2020_zcta,1
78571,not_in_2020_zcta,1
78601,not_in_2020_zcta,1
78604,not_in_2020_zcta,1
78682,not_in_2020_zcta,1
78686,not_in_2020_zcta,1
78691,not_in_2020_zcta,1
78696,not_in_2020_zcta,1
78707,not_in_2020_zcta,1
78713,not_in_2020_zcta,1
78716,not_in_2020_zcta,1
78740,not_in_2020_zcta,1
78743,not_in_2020_zcta,1
78760,not_in_2020_zcta,1
78762,not_in_2020_zcta,1
78763,not_in_2020_zcta,1
78764,not_in_2020_zcta,1
78766,not_in_2020_zcta,1
78767,not_in_2020_zcta,1
78776,not_in_2020_zcta,1
78781,not_in_2020_zcta,1
78783,not_in_2020_zcta,1
78789,not_in_2020_zcta,1
78806,not_in_2020_zcta,1
78854,not_in_2020_zcta,1
78857,not_in_2020_zcta,1
78859,not_in_2020_zcta,1
78868,not_in_2020_zcta,1
78901,not_in_2020_zcta,1
78903,not_in_2020_zcta,1
78904,not_in_2020_zcta,1
78917,not_in_2020_zcta,1
78939,not_in_2020_zcta,1
78961,not_in_2020_zcta,1
79020,not_in_2020_zcta,1
79023,not_in_2020_zcta,1
79067,not_in_2020_zcta,1
79069,not_in_2020_zcta,1
79137,not_in_2020_zcta,1
79145,not_in_2020_zcta,1
79150,not_in_2020_zcta,1
79158,not_in_2020_zcta,1
79163,not_in_2020_zcta,1
79207,not_in_2020_zcta,1
79232,not_in_2020_zcta,1
79270,not_in_2020_zcta,1
79309,not_in_2020_zcta,1
79338,not_in_2020_zcta,1
79389,not_in_2020_zcta,1
79409,not_in_2020_zcta,1
79430,not_in_2020_zcta,1
79458,not_in_2020_zcta,1
79577,not_in_2020_zcta,1
79608,not_in_2020_zcta,1
79666,not_in_2020_zcta,1
79710,not_in_2020_zcta,1
79757,not_in_2020_zcta,1
79775,not_in_2020_zcta,1
79860,not_in_2020_zcta,1
79909,not_in_2020_zcta,1
79917,not_in_2020_zcta,1
79926,not_in_2020_zcta,1
79929,not_in_2020_zcta,1
79931,not_in_2020_zcta,1
79937,not_in_2020_zcta,1
79939,not_in_2020_zcta,1
79946,not_in_2020_zcta,1
79949,not_in_2020_zcta,1
79951,not_in_2020_zcta,1
79953,not_in_2020_zcta,1
79984,not_in_2020_zcta,1
79996,not_in_2020_zcta,1
79997,not_in_2020_zcta,1
79999,not_in_2020_zcta,1
80001,not_in_2020_zcta,1
80035,not_in_2020_zcta,1
80036,not_in_2020_zcta,1
80042,not_in_2020_zcta,1
80063,not_in_2020_zcta,1
80100,not_in_2020_zcta,1
80151,not_in_2020_zcta,1
80155,not_in_2020_zcta,1
80158,not_in_2020_zcta,1
80161,not_in_2020_zcta,1
80198,not_in_2020_zcta,1
80213,not_in_2020_zcta,1
80217,not_in_2020_zcta,1
80245,not_in_2020_zcta,1
80262,not_in_2020_zcta,1
80307,not_in_2020_zcta,1
80314,not_in_2020_zcta,1
80316,not_in_2020_zcta,1
80402,not_in_2020_zcta,1
80450,not_in_2020_zcta,1
80497,not_in_2020_zcta,1
80500,not_in_2020_zcta,1
80505,not_in_2020_zcta,1
80531,not_in_2020_zcta,1
80614,not_in_2020_zcta,1
80632,not_in_2020_zcta,1
80681,not_in_2020_zcta,1
80717,not_in_2020_zcta,1
80748,not_in_2020_zcta,1
80912,not_in_2020_zcta,1
80932,not_in_2020_zcta,1
80933,not_in_2020_zcta,1
80934,not_in_2020_zcta,1
80935,not_in_2020_zcta,1
80960,not_in_2020_zcta,1
80970,not_in_2020_zcta,1
80971,not_in_2020_zcta,1
80992,not_in_2020_zcta,1
81013,not_in_2020_zcta,1
81031,not_in_2020_zcta,1
81153,not_in_2020_zcta,1
81404,not_in_2020_zcta,1
81414,not_in_2020_zcta,1
81447,not_in_2020_zcta,1
81703,not_in_2020_zcta,1
81707,not_in_2020_zcta,1
81709,not_in_2020_zcta,1
81792,not_in_2020_zcta,1
81844,not_in_2020_zcta,1
82000,not_in_2020_zcta,1
82022,not_in_2020_zcta,1
82023,not_in_2020_zcta,1
82025,not_in_2020_zcta,1
82269,not_in_2020_zcta,1
82284,not_in_2020_zcta,1
82376,not_in_2020_zcta,1
82539,not_in_2020_zcta,1
82571,not_in_2020_zcta,1
82579,not_in_2020_zcta,1
82605,not_in_2020_zcta,1
82606,not_in_2020_zcta,1
82618,not_in_2020_zcta,1
82627,not_in_2020_zcta,1
83109,not_in_2020_zcta,1
83206,not_in_2020_zcta,1
83256,not_in_2020_zcta,1
83382,not_in_2020_zcta,1
83405,not_in_2020_zcta,1
83550,not_in_2020_zcta,1
83561,not_in_2020_zcta,1
83620,not_in_2020_zcta,1
83635,not_in_2020_zcta,1
83653,not_in_2020_zcta,1
83681,not_in_2020_zcta,1
83701,not_in_2020_zcta,1
83707,not_in_2020_zcta,1
83711,not_in_2020_zcta,1
83717,not_in_2020_zcta,1
83790,not_in_2020_zcta,1
83853,not_in_2020_zcta,1
83886,not_in_2020_zcta,1
84016,not_in_2020_zcta,1
84068,not_in_2020_zcta,1
84089,not_in_2020_zcta,1
84125,not_in_2020_zcta,1
84127,not_in_2020_zcta,1
84139,not_in_2020_zcta,1
84147,not_in_2020_zcta,1
84151,not_in_2020_zcta,1
84158,not_in_2020_zcta,1
84184,not_in_2020_zcta,1
84257,not_in_2020_zcta,1
84303,not_in_2020_zcta,1
84409,not_in_2020_zcta,1
84453,not_in_2020_zcta,1
84514,not_in_2020_zcta,1
84583,not_in_2020_zcta,1
84605,not_in_2020_zcta,1
84925,not_in_2020_zcta,1
85036,not_in_2020_zcta,1
85068,not_in_2020_zcta,1
85070,not_in_2020_zcta,1
85074,not_in_2020_zcta,1
85081,not_in_2020_zcta,1
85095,not_in_2020_zcta,1
85105,not_in_2020_zcta,1
85148,not_in_2020_zcta,1
85183,not_in_2020_zcta,1
85227,not_in_2020_zcta,1
85265,not_in_2020_zcta,1
85272,not_in_2020_zcta,1
85278,not_in_2020_zcta,1
85280,not_in_2020_zcta,1
85314,not_in_2020_zcta,1
85368,not_in_2020_zcta,1
85372,not_in_2020_zcta,1
85376,not_in_2020_zcta,1
85393,not_in_2020_zcta,1
85413,not_in_2020_zcta,1
85436,not_in_2020_zcta,1
85504,not_in_2020_zcta,1
85506,not_in_2020_zcta,1
85519,not_in_2020_zcta,1
85580,not_in_2020_zcta,1
85717,not_in_2020_zcta,1
85720,not_in_2020_zcta,1
85722,not_in_2020_zcta,1
85725,not_in_2020_zcta,1
85758,not_in_2020_zcta,1
85905,not_in_2020_zcta,1
86012,not_in_2020_zcta,1
86210,not_in_2020_zcta,1
86225,not_in_2020_zcta,1
86340,not_in_2020_zcta,1
86341,not_in_2020_zcta,1
86342,not_in_2020_zcta,1
86383,not_in_2020_zcta,1
86407,not_in_2020_zcta,1
86446,not_in_2020_zcta,1
86451,not_in_2020_zcta,1
86608,not_in_2020_zcta,1
86713,not_in_2020_zcta,1
86734,not_in_2020_zcta,1
86943,not_in_2020_zcta,1
86954,not_in_2020_zcta,1
87100,not_in_2020_zcta,1
87118,not_in_2020_zcta,1
87131,not_in_2020_zcta,1
87141,not_in_2020_zcta,1
87194,not_in_2020_zcta,1
87403,not_in_2020_zcta,1
87447,not_in_2020_zcta,1
87451,not_in_2020_zcta,1
87509,not_in_2020_zcta,1
87651,not_in_2020_zcta,1
87913,not_in_2020_zcta,1
88170,not_in_2020_zcta,1
88259,not_in_2020_zcta,1
88326,not_in_2020_zcta,1
88328,not_in_2020_zcta,1
88420,not_in_2020_zcta,1
88506,not_in_2020_zcta,1
88540,not_in_2020_zcta,1
88770,not_in_2020_zcta,1
88801,not_in_2020_zcta,1
88845,not_in_2020_zcta,1
89000,not_in_2020_zcta,1
89006,not_in_2020_zcta,1
89009,not_in_2020_zcta,1
89016,not_in_2020_zcta,1
89077,not_in_2020_zcta,1
89093,not_in_2020_zcta,1
89111,not_in_2020_zcta,1
89112,not_in_2020_zcta,1
89125,not_in_2020_zcta,1
89136,not_in_2020_zcta,1
89140,not_in_2020_zcta,1
89175,not_in_2020_zcta,1
89199,not_in_2020_zcta,1
89229,not_in_2020_zcta,1
89277,not_in_2020_zcta,1
89284,not_in_2020_zcta,1
89302,not_in_2020_zcta,1
89407,not_in_2020_zcta,1
89443,not_in_2020_zcta,1
89505,not_in_2020_zcta,1
89518,not_in_2020_zcta,1
89568,not_in_2020_zcta,1
89571,not_in_2020_zcta,1
89572,not_in_2020_zcta,1
89576,not_in_2020_zcta,1
89608,not_in_2020_zcta,1
89631,not_in_2020_zcta,1
89664,not_in_2020_zcta,1
89681,not_in_2020_zcta,1
89802,not_in_2020_zcta,1
89852,not_in_2020_zcta,1
89854,not_in_2020_zcta,1
89872,not_in_2020_zcta,1
89901,not_in_2020_zcta,1
90030,not_in_2020_zcta,1
90051,not_in_2020_zcta,1
90054,not_in_2020_zcta,1
90055,not_in_2020_zcta,1
90070,not_in_2020_zcta,1
90074,not_in_2020_zcta,1
90076,not_in_2020_zcta,1
90078,not_in_2020_zcta,1
90080,not_in_2020_zcta,1
90082,not_in_2020_zcta,1
90083,not_in_2020_zcta,1
90086,not_in_2020_zcta,1
90165,not_in_2020_zcta,1
90205,not_in_2020_zcta,1
90219,not_in_2020_zcta,1
90233,not_in_2020_zcta,1
90237,not_in_2020_zcta,1
90252,not_in_2020_zcta,1
90256,not_in_2020_zcta,1
90273,not_in_2020_zcta,1
90282,not_in_2020_zcta,1
90284,not_in_2020_zcta,1
90285,not_in_2020_zcta,1
90287,not_in_2020_zcta,1
90296,not_in_2020_zcta,1
90307,not_in_2020_zcta,1
90308,not_in_2020_zcta,1
90311,not_in_2020_zcta,1
90331,not_in_2020_zcta,1
90335,not_in_2020_zcta,1
90342,not_in_2020_zcta,1
90360,not_in_2020_zcta,1
90363,not_in_2020_zcta,1
90393,not_in_2020_zcta,1
90409,not_in_2020_zcta,1
90448,not_in_2020_zcta,1
90470,not_in_2020_zcta,1
90498,not_in_2020_zcta,1
90508,not_in_2020_zcta,1
90514,not_in_2020_zcta,1
90520,not_in_2020_zcta,1
90540,not_in_2020_zcta,1
90545,not_in_2020_zcta,1
90550,not_in_2020_zcta,1
90562,not_in_2020_zcta,1
90609,not_in_2020_zcta,1
90617,not_in_2020_zcta,1
90626,not_in_2020_zcta,1
90633,not_in_2020_zcta,1
90636,not_in_2020_zcta,1
90662,not_in_2020_zcta,1
90666,not_in_2020_zcta,1
90705,not_in_2020_zcta,1
90750,not_in_2020_zcta,1
90768,not_in_2020_zcta,1
90770,not_in_2020_zcta,1
90789,not_in_2020_zcta,1
90811,not_in_2020_zcta,1
90832,not_in_2020_zcta,1
90867,not_in_2020_zcta,1
90880,not_in_2020_zcta,1
90882,not_in_2020_zcta,1
90903,not_in_2020_zcta,1
90928,not_in_2020_zcta,1
91012,not_in_2020_zcta,1
91017,not_in_2020_zcta,1
91021,not_in_2020_zcta,1
91031,not_in_2020_zcta,1
91037,not_in_2020_zcta,1
91044,not_in_2020_zcta,1
91063,not_in_2020_zcta,1
91066,not_in_2020_zcta,1
91102,not_in_2020_zcta,1
91135,not_in_2020_zcta,1
91243,not_in_2020_zcta,1
91246,not_in_2020_zcta,1
91274,not_in_2020_zcta,1
91291,not_in_2020_zcta,1
91305,not_in_2020_zcta,1
91309,not_in_2020_zcta,1
91313,not_in_2020_zcta,1
91315,not_in_2020_zcta,1
91322,not_in_2020_zcta,1
91337,not_in_2020_zcta,1
91353,not_in_2020_zcta,1
91394,not_in_2020_zcta,1
91408,not_in_2020_zcta,1
91412,not_in_2020_zcta,1
91416,not_in_2020_zcta,1
91430,not_in_2020_zcta,1
91450,not_in_2020_zcta,1
91495,not_in_2020_zcta,1
91521,not_in_2020_zcta,1
91532,not_in_2020_zcta,1
91536,not_in_2020_zcta,1
91603,not_in_2020_zcta,1
91614,not_in_2020_zcta,1
91615,not_in_2020_zcta,1
91620,not_in_2020_zcta,1
91622,not_in_2020_zcta,1
91625,not_in_2020_zcta,1
91677,not_in_2020_zcta,1
91703,not_in_2020_zcta,1
91704,not_in_2020_zcta,1
91705,not_in_2020_zcta,1
91707,not_in_2020_zcta,1
91712,not_in_2020_zcta,1
91713,not_in_2020_zcta,1
91716,not_in_2020_zcta,1
91717,not_in_2020_zcta,1
91719,not_in_2020_zcta,1
91726,not_in_2020_zcta,1
91758,not_in_2020_zcta,1
91772,not_in_2020_zcta,1
91807,not_in_2020_zcta,1
91933,not_in_2020_zcta,1
91947,not_in_2020_zcta,1
91951,not_in_2020_zcta,1
91976,not_in_2020_zcta,1
91983,not_in_2020_zcta,1
92002,not_in_2020_zcta,1
92042,not_in_2020_zcta,1
92049,not_in_2020_zcta,1
92052,not_in_2020_zcta,1
92074,not_in_2020_zcta,1
92077,not_in_2020_zcta,1
92142,not_in_2020_zcta,1
92149,not_in_2020_zcta,1
92159,not_in_2020_zcta,1
92162,not_in_2020_zcta,1
92166,not_in_2020_zcta,1
92172,not_in_2020_zcta,1
92178,not_in_2020_zcta,1
92191,not_in_2020_zcta,1
92196,not_in_2020_zcta,1
92206,not_in_2020_zcta,1
92213,not_in_2020_zcta,1
92302,not_in_2020_zcta,1
92306,not_in_2020_zcta,1
92323,not_in_2020_zcta,1
92343,not_in_2020_zcta,1
92348,not_in_2020_zcta,1
92349,not_in_2020_zcta,1
92353,not_in_2020_zcta,1
92355,not_in_2020_zcta,1
92361,not_in_2020_zcta,1
92366,not_in_2020_zcta,1
92380,not_in_2020_zcta,1
92390,not_in_2020_zcta,1
92412,not_in_2020_zcta,1
92417,not_in_2020_zcta,1
92436,not_in_2020_zcta,1
92440,not_in_2020_zcta,1
92443,not_in_2020_zcta,1
92465,not_in_2020_zcta,1
92470,not_in_2020_zcta,1
92471,not_in_2020_zcta,1
92482,not_in_2020_zcta,1
92488,not_in_2020_zcta,1
92497,not_in_2020_zcta,1
92512,not_in_2020_zcta,1
92529,not_in_2020_zcta,1
92534,not_in_2020_zcta,1
92537,not_in_2020_zcta,1
92542,not_in_2020_zcta,1
92547,not_in_2020_zcta,1
92559,not_in_2020_zcta,1
92573,not_in_2020_zcta,1
92599,not_in_2020_zcta,1
