organ,organ_label,outcome,outcome_label,outcome_family,pollutant,exposure,n,term,term_type,coefficient,std_error,conf_low,conf_high,transformed_measure,transformed_estimate,transformed_conf_low,transformed_conf_high,p_value,adjustment_set
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,pm25_prior_5ug,pollutant,-0.6006339312625945,0.01206683899870462,-0.6242849357000555,-0.5769829268251334,mean_difference,-0.6006339312625945,-0.6242849357000555,-0.5769829268251334,0,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,age,covariate,0.01760630396454223,3.1685917644549484e-4,0.01698525997870906,0.0182273479503754,mean_difference,0.01760630396454223,0.01698525997870906,0.0182273479503754,0,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,sexM,covariate,-0.0680453805470396,0.010502248988573503,-0.08862978856464367,-0.04746097252943553,mean_difference,-0.0680453805470396,-0.08862978856464367,-0.04746097252943553,9.283371506432307e-11,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,raceBLACK,covariate,0.0073808521619065795,0.028306071019951314,-0.048099047037197994,0.06286075136101116,mean_difference,0.0073808521619065795,-0.048099047037197994,0.06286075136101116,0.7942848287654052,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,raceMULTI,covariate,-0.21374957182436732,0.06030862162359695,-0.33195447020661734,-0.0955446734421173,mean_difference,-0.21374957182436732,-0.33195447020661734,-0.0955446734421173,3.939562585795395e-4,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,raceMissing,covariate,0.28959859594282245,0.10093697355094779,0.09176212778296478,0.4874350641026801,mean_difference,0.28959859594282245,0.09176212778296478,0.4874350641026801,0.004117540531666012,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,raceNATIVE,covariate,-0.0710442587424855,0.07658768602900105,-0.22115612335932755,0.07906760587435656,mean_difference,-0.0710442587424855,-0.22115612335932755,0.07906760587435656,0.3536078203812032,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,racePACIFIC,covariate,-0.04442179389797302,0.09334707936766772,-0.22738206945860173,0.1385384816626557,mean_difference,-0.04442179389797302,-0.22738206945860173,0.1385384816626557,0.6341629131544171,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,raceWHITE,covariate,-0.19545015361898904,0.02666264610963134,-0.24770893999386648,-0.1431913672441116,mean_difference,-0.19545015361898904,-0.24770893999386648,-0.1431913672441116,2.316528697003689e-13,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,zcta_svi_proxy,covariate,0.06461085431869795,0.02743468268352922,0.010838876258980681,0.11838283237841522,mean_difference,0.06461085431869795,0.010838876258980681,0.11838283237841522,0.018521350482799896,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerALUA,listing_center_fixed_effect,0.9657546809111969,0.12275154534189657,0.7251616520410796,1.2063477097813142,mean_difference,0.9657546809111969,0.7251616520410796,1.2063477097813142,3.665028768390492e-15,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerARBH,listing_center_fixed_effect,0.747058467954339,0.13240134618332497,0.487551829435022,1.0065651064736558,mean_difference,0.747058467954339,0.487551829435022,1.0065651064736558,1.683288180264976e-8,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerARCH,listing_center_fixed_effect,0.3675038321819324,0.1367356073603543,0.09950204175563793,0.63550562260822685,mean_difference,0.3675038321819324,0.09950204175563793,0.63550562260822685,0.007196283549699479,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerARUA,listing_center_fixed_effect,1.2106772006558015,1.270377890349817,-1.27926346442984,3.7006178657414432,mean_difference,1.2106772006558015,-1.27926346442984,3.7006178657414432,0.34059036722702474,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerAZCH,listing_center_fixed_effect,0.32654314415849434,0.14475437870436658,0.04282456189793582,0.6102617264190529,mean_difference,0.32654314415849434,0.04282456189793582,0.6102617264190529,0.024083379514609062,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerAZGS,listing_center_fixed_effect,1.142274904475445,0.14658726028901692,0.8549638743089718,1.4295859346419182,mean_difference,1.142274904475445,0.8549638743089718,1.4295859346419182,6.657008638160803e-15,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerAZMC,listing_center_fixed_effect,0.6748984266551401,0.12223705081776369,0.43531380705232325,0.914483046257957,mean_difference,0.6748984266551401,0.43531380705232325,0.914483046257957,3.377700700797532e-8,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerAZSJ,listing_center_fixed_effect,0.7326887691338394,0.46107244130614056,-0.1710132158261961,1.636390754093875,mean_difference,0.7326887691338394,-0.1710132158261961,1.636390754093875,0.11204280384471023,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerAZUA,listing_center_fixed_effect,0.41816447835117887,0.13532764346807843,0.15292229715374517,0.6834066595486126,mean_difference,0.41816447835117887,0.15292229715374517,0.6834066595486126,0.0020022054133182294,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCACH,listing_center_fixed_effect,0.13989712705426333,0.1861905494185349,-0.22503634980606507,0.5048306039145918,mean_difference,0.13989712705426333,-0.22503634980606507,0.5048306039145918,0.4524352032562706,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCACL,listing_center_fixed_effect,0.5726563838558347,0.14452722930335887,0.28938301442125136,0.8559297532904181,mean_difference,0.5726563838558347,0.28938301442125136,0.8559297532904181,7.430912382682615e-5,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCACS,listing_center_fixed_effect,1.5439668644552818,0.11646849673050784,1.3156886108634864,1.772245118047077,mean_difference,1.5439668644552818,1.3156886108634864,1.772245118047077,4.596728466968271e-40,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCALL,listing_center_fixed_effect,0.728826443889572,0.12482165786126269,0.48417599448149706,0.9734768932976469,mean_difference,0.728826443889572,0.48417599448149706,0.9734768932976469,5.275220555448508e-9,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCAMB,listing_center_fixed_effect,-0.18551884251078657,0.24128939332126179,-0.6584460534204597,0.2874083683988865,mean_difference,-0.18551884251078657,-0.6584460534204597,0.2874083683988865,0.44197622603305875,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCAPC,listing_center_fixed_effect,0.1306345315550233,0.12910621427422966,-0.12241364842246683,0.38368271153251343,mean_difference,0.1306345315550233,-0.12241364842246683,0.38368271153251343,0.3116189859323732,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCAPM,listing_center_fixed_effect,0.6291571528638998,0.13547508226816016,0.36362599161830594,0.8946883141094937,mean_difference,0.6291571528638998,0.36362599161830594,0.8946883141094937,3.4218166726444133e-6,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCASD,listing_center_fixed_effect,1.3782255860751995,0.12176098529371142,1.1395740548995252,1.6168771172508738,mean_difference,1.3782255860751995,1.1395740548995252,1.6168771172508738,1.1165717885949692e-29,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCASF,listing_center_fixed_effect,1.3849993864380272,0.12414200036574653,1.141681065721164,1.6283177071548904,mean_difference,1.3849993864380272,1.141681065721164,1.6283177071548904,7.013833383804673e-29,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCASG,listing_center_fixed_effect,-0.032146037173667034,0.1380484333077068,-0.3027209664567724,0.2384288921094383,mean_difference,-0.032146037173667034,-0.3027209664567724,0.2384288921094383,0.8158703205010557,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCASH,listing_center_fixed_effect,0.27811642694907324,0.13272485948798837,0.01797570235261603,0.5382571515455304,mean_difference,0.27811642694907324,0.01797570235261603,0.5382571515455304,0.036135660329785546,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCASU,listing_center_fixed_effect,0.7964252121783829,0.11788522886115754,0.5653701636105142,1.0274802607462517,mean_difference,0.7964252121783829,0.5653701636105142,1.0274802607462517,1.4296169316902729e-11,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCASV,listing_center_fixed_effect,1.58367429827433,0.9019440075842361,-0.18413595659077275,3.3514845531394326,mean_difference,1.58367429827433,-0.18413595659077275,3.3514845531394326,0.07911894019550259,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCAUC,listing_center_fixed_effect,1.3009737774682848,0.11744886091181643,1.0707740100811245,1.531173544855445,mean_difference,1.3009737774682848,1.0707740100811245,1.531173544855445,1.7094138986856936e-28,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCAUH,listing_center_fixed_effect,1.6253817851399122,0.12569292456841985,1.3790236529858093,1.871739917294015,mean_difference,1.6253817851399122,1.3790236529858093,1.871739917294015,3.294623807156569e-38,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCOCH,listing_center_fixed_effect,-0.033218626842485395,0.13209276434947498,-0.2921204449674563,0.22568319128248554,mean_difference,-0.033218626842485395,-0.2921204449674563,0.22568319128248554,0.8014440824593867,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCOUC,listing_center_fixed_effect,1.2510058134904498,0.12191126231533264,1.0120597393523978,1.4899518876285018,mean_difference,1.2510058134904498,1.0120597393523978,1.4899518876285018,1.0902662748825109e-24,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCTHH,listing_center_fixed_effect,0.6503613730485132,0.1292559806135201,0.3970196510460138,0.9037030950510125,mean_difference,0.6503613730485132,0.3970196510460138,0.9037030950510125,4.876003851585937e-7,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerCTYN,listing_center_fixed_effect,0.3882798421808415,0.12528538994047003,0.14272047789752024,0.6338392064641627,mean_difference,0.3882798421808415,0.14272047789752024,0.6338392064641627,0.0019414106574324843,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerDCCH,listing_center_fixed_effect,-0.03848158248461514,0.1595652038633346,-0.3512293820567509,0.27426621708752064,mean_difference,-0.03848158248461514,-0.3512293820567509,0.27426621708752064,0.8094277106075967,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerDCWH,listing_center_fixed_effect,0.4751015425701629,0.12458219551804174,0.23092043935480108,0.7192826457855247,mean_difference,0.4751015425701629,0.23092043935480108,0.7192826457855247,1.3709106673314098e-4,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerDEAI,listing_center_fixed_effect,0.19676378109456275,0.19150678021832798,-0.17858950813336008,0.5721170703224856,mean_difference,0.19676378109456275,-0.17858950813336008,0.5721170703224856,0.30421163695347175,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLAC,listing_center_fixed_effect,0.23143512689042145,0.14832632461992618,-0.05928446936463383,0.5221547231454767,mean_difference,0.23143512689042145,-0.05928446936463383,0.5221547231454767,0.11869079676875151,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLCC,listing_center_fixed_effect,1.1935892177590826,0.13331968972633154,0.9322826258954727,1.4548958096226925,mean_difference,1.1935892177590826,0.9322826258954727,1.4548958096226925,3.5426381234959355e-19,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLFH,listing_center_fixed_effect,0.6174635922952186,0.12400975836895035,0.37440446589207593,0.8605227186983613,mean_difference,0.6174635922952186,0.37440446589207593,0.8605227186983613,6.400651418531791e-7,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLJD,listing_center_fixed_effect,-0.18388951403501408,0.1638798394252432,-0.5050939993084907,0.1373149712384626,mean_difference,-0.18388951403501408,-0.5050939993084907,0.1373149712384626,0.2618237088550213,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLJM,listing_center_fixed_effect,0.20916185667130135,0.12335407024475824,-0.03261212100842478,0.45093583435102746,mean_difference,0.20916185667130135,-0.03261212100842478,0.45093583435102746,0.08996172923429005,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLLM,listing_center_fixed_effect,0.09775273398430097,0.1616795578903389,-0.21913919948076327,0.4146446674493652,mean_difference,0.09775273398430097,-0.21913919948076327,0.4146446674493652,0.5454414287634024,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLMR,listing_center_fixed_effect,0.7695862265235011,0.14308821382723208,0.4891333274221262,1.050039125624876,mean_difference,0.7695862265235011,0.4891333274221262,1.050039125624876,7.537652572207307e-8,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLSL,listing_center_fixed_effect,0.34162706345698757,0.1217046336301531,0.1030859815418875,0.5801681453720876,mean_difference,0.34162706345698757,0.1030859815418875,0.5801681453720876,0.005001557860488499,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLTG,listing_center_fixed_effect,0.8028108743177663,0.11929968118456552,0.5689834991960179,1.0366382494395148,mean_difference,0.8028108743177663,0.5689834991960179,1.0366382494395148,1.7164505909512702e-11,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerFLUF,listing_center_fixed_effect,0.3905474327499514,0.11890939194985907,0.15748502452822763,0.6236098409716752,mean_difference,0.3905474327499514,0.15748502452822763,0.6236098409716752,0.0010224290936630199,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerGAEH,listing_center_fixed_effect,0.38954012893980244,0.1308360243428658,0.1331015212277855,0.6459787366518194,mean_difference,0.38954012893980244,0.1331015212277855,0.6459787366518194,0.0029087880413707725,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerGAEM,listing_center_fixed_effect,0.9479048541466661,0.11958476818012449,0.7135187085136221,1.1822909997797102,mean_difference,0.9479048541466661,0.7135187085136221,1.1822909997797102,2.282847084843534e-15,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerGAMC,listing_center_fixed_effect,1.0403898208944817,0.7391783046176911,-0.40839965615619267,2.489179297945156,mean_difference,1.0403898208944817,-0.40839965615619267,2.489179297945156,0.15928484321040434,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerGAPH,listing_center_fixed_effect,1.3238959195167084,0.12666949915699963,1.075623701168989,1.5721681378644277,mean_difference,1.3238959195167084,1.075623701168989,1.5721681378644277,1.5015011862888308e-25,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerGASJ,listing_center_fixed_effect,0.20007390269419362,0.16764550537249603,-0.1285112878358986,0.5286590932242858,mean_difference,0.20007390269419362,-0.1285112878358986,0.5286590932242858,0.23270314452040394,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerIAIV,listing_center_fixed_effect,0.25141766935701354,0.12949701106764064,-0.0023964723355621165,0.5052318110495893,mean_difference,0.25141766935701354,-0.0023964723355621165,0.5052318110495893,0.05220218270930979,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerILCH,listing_center_fixed_effect,0.5771015318438587,0.12484046266406044,0.3324142250223002,0.8217888386654172,mean_difference,0.5771015318438587,0.3324142250223002,0.8217888386654172,3.7939431752001287e-6,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerILCM,listing_center_fixed_effect,0.18378599338733842,0.12793345945938062,-0.06696358715304757,0.4345355739277244,mean_difference,0.18378599338733842,-0.06696358715304757,0.4345355739277244,0.15084306017074342,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerILLU,listing_center_fixed_effect,1.1935409038187355,0.12630873375299165,0.9459757856628719,1.441106021974599,mean_difference,1.1935409038187355,0.9459757856628719,1.441106021974599,3.503191781108869e-21,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerILNM,listing_center_fixed_effect,0.6700654416111542,0.12180714507181525,0.43132343727039635,0.9088074459519121,mean_difference,0.6700654416111542,0.43132343727039635,0.9088074459519121,3.788145353747285e-8,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerILPL,listing_center_fixed_effect,0.6400791502589438,0.17637481557770462,0.29438451172664276,0.9857737887912448,mean_difference,0.6400791502589438,0.29438451172664276,0.9857737887912448,2.846195610814409e-4,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerILSF,listing_center_fixed_effect,1.3389153364723414,0.19512417020082434,0.9564719628787257,1.721358710065957,mean_difference,1.3389153364723414,0.9564719628787257,1.721358710065957,6.850122899583471e-12,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerILUC,listing_center_fixed_effect,0.7581239524118316,0.1209814179978249,0.5210003731360948,0.9952475316875684,mean_difference,0.7581239524118316,0.5210003731360948,0.9952475316875684,3.7140157600267366e-10,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerINIM,listing_center_fixed_effect,0.7376762685248945,0.12522961895382198,0.49222621537540345,0.9831263216743856,mean_difference,0.7376762685248945,0.49222621537540345,0.9831263216743856,3.864801921825867e-9,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerINLH,listing_center_fixed_effect,0.2654186447402029,0.14897683370873444,-0.026575949328916604,0.5574132388093224,mean_difference,0.2654186447402029,-0.026575949328916604,0.5574132388093224,0.07481692690829699,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerINSV,listing_center_fixed_effect,0.4996504365957944,0.12279489119661484,0.25897244985042933,0.7403284233411594,mean_difference,0.4996504365957944,0.25897244985042933,0.7403284233411594,4.7267591778054226e-5,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerKSFW,listing_center_fixed_effect,0.30274959158024006,0.2443926315021032,-0.17625996616388218,0.7817591493243623,mean_difference,0.30274959158024006,-0.17625996616388218,0.7817591493243623,0.21542957151614664,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerKSUK,listing_center_fixed_effect,1.4515496640854075,0.13132540158608064,1.1941518769766895,1.7089474511941256,mean_difference,1.4515496640854075,1.1941518769766895,1.7089474511941256,2.229700065638246e-28,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerKYJH,listing_center_fixed_effect,0.60595809503005,0.12819464209468512,0.3546965965244672,0.8572195935356328,mean_difference,0.60595809503005,0.3546965965244672,0.8572195935356328,2.2843788221241654e-6,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerKYKC,listing_center_fixed_effect,0.056414497335668355,0.17678785093993044,-0.29008969050659533,0.402918685177932,mean_difference,0.056414497335668355,-0.29008969050659533,0.402918685177932,0.7496451770192043,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerKYUK,listing_center_fixed_effect,0.6971157866660196,0.12638857105343498,0.449394187401287,0.9448373859307522,mean_difference,0.6971157866660196,0.449394187401287,0.9448373859307522,3.486428955317195e-8,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerLAOF,listing_center_fixed_effect,0.8156575570794238,0.1209428242161116,0.5786096216158451,1.0527054925430026,mean_difference,0.8156575570794238,0.5786096216158451,1.0527054925430026,1.5504427318324488e-11,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerLATU,listing_center_fixed_effect,0.3485513784864103,0.2127668248747956,-0.06847159826818905,0.7655743552410097,mean_difference,0.3485513784864103,-0.06847159826818905,0.7655743552410097,0.10138740625064603,age + sex + race + zcta_svi_proxy + listing_center
HR,Heart,organ_score,US-candidate risk score proxy at listing,gaussian,pm25,Prior-year PM2.5 per 5 ug/m3,74084,listing_centerMABI,listing_center_fixed_effect,1.6226940338549112,0.23436028694309005,1.1633478714464547,2.0820401962633674,mean_difference,1.6226940338549112,1.1633478714464547,2.0820401962633674,4.428547914124817e-12,age + sex + race + zcta_svi_proxy + listing_center
