year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2015,o3,17031804509,36.3158909521078,365,0,0
2015,o3,17031804510,36.1186306751958,365,0,0
2015,o3,17031801400,37.1089046625548,365,0,0
2015,o3,17031230100,33.4841100879932,365,0,365
2015,o3,17031221300,33.4978087183343,365,0,0
2015,o3,17031062500,34.8200005188584,365,0,0
2015,o3,17031460800,34.6394525709626,365,0,365
2015,o3,17031020602,34.0389046168082,365,0,0
2015,o3,17031160900,34.1331511935551,365,0,0
2015,o3,17031100700,34.8842470951583,365,0,0
2015,o3,17031063000,32.7621922690166,365,0,365
2015,o3,17031816401,33.6254799531135,365,0,0
2015,o3,17031720600,34.9726032608584,365,0,0
2015,o3,17031710600,34.5336991447292,365,0,0
2015,o3,17031420400,34.9446580549626,365,0,365
2015,o3,17031836900,34.0394525620219,365,0,365
2015,o3,17031830400,36.4956169821832,365,0,0
2015,o3,17031830100,36.0077630936351,365,0,0
2015,o3,17031580502,32.4495895246325,365,0,365
2015,o3,17031611600,34.486301883749,365,0,365
2015,o3,17031807000,35.7482197107722,365,0,365
2015,o3,17031809900,37.3465758989731,365,0,0
2015,o3,17031829600,36.0961649214364,365,0,0
2015,o3,17031825803,35.5036534970822,365,0,0
2015,o3,17031819400,36.3257539659534,365,0,0
2015,o3,17031829200,36.0674891219224,365,0,0
2015,o3,17031814900,33.7005484473828,365,0,365
2015,o3,17031816300,33.6254799531135,365,0,365
2015,o3,17031670700,34.9846580555586,365,0,365
2015,o3,17031840300,33.9934251640758,365,0,365
2015,o3,17031340300,34.7380827094186,365,0,365
2015,o3,17031420800,34.9446580549626,365,0,365
2015,o3,17031809100,37.9558909765458,365,0,0
2015,o3,17031806900,35.722671765186,365,0,0
2015,o3,17031809800,38.357808790754,365,0,0
2015,o3,17031805501,36.8305484940234,365,0,0
2015,o3,17031231100,33.0800004929304,365,0,365
2015,o3,17031243200,34.8147950393288,365,0,0
2015,o3,17031051200,34.6380827079285,365,0,365
2015,o3,17031161300,34.4224662663594,365,0,0
2015,o3,17031090100,35.3810964176304,365,0,365
