time_days,years_since_listing,cumulative_incidence,quartile,event,pollutant,quartile_group,quartile_label,WL_ORG,organ
30.4375,0.08333333333333333,0.002233937838724588,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
60.875,0.16666666666666666,0.003816065050248915,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
91.3125,0.25,0.005371419236883757,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
121.75,0.3333333333333333,0.006735277009066846,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
152.1875,0.4166666666666667,0.00821148441105252,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
182.625,0.5,0.009529442760522106,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
213.0625,0.5833333333333334,0.011030053930542096,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
243.5,0.6666666666666666,0.012450217962856069,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
273.9375,0.75,0.013955246703229847,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
304.375,0.8333333333333334,0.015391748452542587,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
334.8125,0.9166666666666666,0.016840574648064256,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
365.25,1,0.01824638913295025,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
395.6875,1.0833333333333333,0.01995655875508938,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
426.125,1.1666666666666667,0.021330054986061855,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
456.5625,1.25,0.02281693976046689,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
487,1.3333333333333333,0.024203874955408527,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
517.4375,1.4166666666666667,0.025792776113824665,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
547.875,1.5,0.027323901659737124,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
578.3125,1.5833333333333333,0.029015217603593508,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
608.75,1.6666666666666667,0.030602810088936654,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
639.1875,1.75,0.03231666172743225,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
669.625,1.8333333333333333,0.033869808141481605,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
700.0625,1.9166666666666667,0.03557407930620532,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
730.5,2,0.03737157823193826,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
760.9375,2.0833333333333335,0.0389616047030013,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
791.375,2.1666666666666665,0.04063583975027467,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
821.8125,2.25,0.04217567963687383,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
852.25,2.3333333333333335,0.0438301368028315,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
882.6875,2.4166666666666665,0.045499121249066354,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
913.125,2.5,0.04724138977344136,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
943.5625,2.5833333333333335,0.04860155721785373,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
974,2.6666666666666665,0.05032556308320654,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1004.4375,2.75,0.05207801913804826,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1034.875,2.8333333333333335,0.05382295433810903,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1065.3125,2.9166666666666665,0.0554651009169007,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1095.75,3,0.057095103760595955,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1126.1875,3.0833333333333335,0.05877276903198353,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1156.625,3.1666666666666665,0.06037225647191221,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1187.0625,3.25,0.06204121992289407,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1217.5,3.3333333333333335,0.06378593862329912,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1247.9375,3.4166666666666665,0.06551329708317505,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1278.375,3.5,0.06715426576480737,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1308.8125,3.5833333333333335,0.06891635379485436,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1339.25,3.6666666666666665,0.07068254586923925,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1369.6875,3.75,0.07232379921153162,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1400.125,3.8333333333333335,0.07423272199682954,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1430.5625,3.9166666666666665,0.07571854567276859,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1461,4,0.07753019390033425,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1491.4375,4.083333333333333,0.07915900678452839,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1521.875,4.166666666666667,0.0806742248803026,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1552.3125,4.25,0.08216273436316057,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1582.75,4.333333333333333,0.08386124967477784,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1613.1875,4.416666666666667,0.08542896195831245,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1643.625,4.5,0.0871618375412668,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1674.0625,4.583333333333333,0.08870855656200437,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1704.5,4.666666666666667,0.09032949654162173,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1734.9375,4.75,0.09191841051337955,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1765.375,4.833333333333333,0.09354924064243497,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1795.8125,4.916666666666667,0.09489451303784394,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
1826.25,5,0.09639150661329343,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3),KI,Kidney
0,0,0,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
30.4375,0.08333333333333333,0.002600928628232418,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
60.875,0.16666666666666666,0.004454433496283119,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
91.3125,0.25,0.006214509859133476,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
121.75,0.3333333333333333,0.00797059328017926,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
152.1875,0.4166666666666667,0.009801658830336606,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
182.625,0.5,0.011505085282285036,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
213.0625,0.5833333333333334,0.01338753356747038,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
243.5,0.6666666666666666,0.015122239375012649,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
273.9375,0.75,0.01696779504136621,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
304.375,0.8333333333333334,0.018742945108268662,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
334.8125,0.9166666666666666,0.02059183741421633,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
365.25,1,0.022410704666297732,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
395.6875,1.0833333333333333,0.02424922222474149,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
426.125,1.1666666666666667,0.026162703777540215,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
456.5625,1.25,0.028107297488591976,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
487,1.3333333333333333,0.030198059142047713,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
517.4375,1.4166666666666667,0.03219678439775183,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
547.875,1.5,0.034265855290851556,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
578.3125,1.5833333333333333,0.03615553969441432,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
608.75,1.6666666666666667,0.03816582267060891,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
639.1875,1.75,0.040434985828203054,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
669.625,1.8333333333333333,0.042306707054087025,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
700.0625,1.9166666666666667,0.044505170321923804,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
730.5,2,0.046765132847201615,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
760.9375,2.0833333333333335,0.04873523897152167,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
791.375,2.1666666666666665,0.05080086574276567,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
821.8125,2.25,0.05281556606143138,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
852.25,2.3333333333333335,0.05503940062272539,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
882.6875,2.4166666666666665,0.05694265347304224,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
913.125,2.5,0.05900612279417844,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
943.5625,2.5833333333333335,0.06103514013482744,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
974,2.6666666666666665,0.06307421314237932,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1004.4375,2.75,0.06510430833865971,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1034.875,2.8333333333333335,0.06699697016688592,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1065.3125,2.9166666666666665,0.06875786033224912,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1095.75,3,0.07066423368598856,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1126.1875,3.0833333333333335,0.07257453743791022,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1156.625,3.1666666666666665,0.07445524859945268,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1187.0625,3.25,0.07648036538959313,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1217.5,3.3333333333333335,0.07836185289175152,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1247.9375,3.4166666666666665,0.07996925540872525,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1278.375,3.5,0.08166791754614006,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1308.8125,3.5833333333333335,0.08338004599518112,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1339.25,3.6666666666666665,0.08524696533722398,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1369.6875,3.75,0.08673877750237122,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1400.125,3.8333333333333335,0.08844962065693479,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1430.5625,3.9166666666666665,0.09018612217254934,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1461,4,0.09211786591792999,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1491.4375,4.083333333333333,0.09363102837959975,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1521.875,4.166666666666667,0.09525822299960071,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1552.3125,4.25,0.09690431169552308,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1582.75,4.333333333333333,0.09844941564559923,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1613.1875,4.416666666666667,0.09998187688363702,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1643.625,4.5,0.10157081151782146,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1674.0625,4.583333333333333,0.10314307079475833,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1704.5,4.666666666666667,0.10460993400672908,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1734.9375,4.75,0.1061424408525124,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1765.375,4.833333333333333,0.1077576234966733,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1795.8125,4.916666666666667,0.10916998212254371,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
1826.25,5,0.11068687427894686,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3),KI,Kidney
0,0,0,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
30.4375,0.08333333333333333,0.018009092040444583,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
60.875,0.16666666666666666,0.03133149359753365,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
91.3125,0.25,0.04480836064283267,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
121.75,0.3333333333333333,0.05832414416714832,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
152.1875,0.4166666666666667,0.07231829932050687,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
182.625,0.5,0.08528946551516065,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
213.0625,0.5833333333333334,0.09887513585103473,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
243.5,0.6666666666666666,0.11132127361943889,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
273.9375,0.75,0.1237297726524173,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
304.375,0.8333333333333334,0.13616139900768343,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
334.8125,0.9166666666666666,0.1475532057323179,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
365.25,1,0.15927457759144226,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
395.6875,1.0833333333333333,0.17110436472973664,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
426.125,1.1666666666666667,0.18311996346663698,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
456.5625,1.25,0.19406819091570457,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
487,1.3333333333333333,0.20491052750623479,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
517.4375,1.4166666666666667,0.21551977115757445,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
547.875,1.5,0.22540930966172598,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
578.3125,1.5833333333333333,0.23545041712569242,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
608.75,1.6666666666666667,0.24508527571096583,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
639.1875,1.75,0.2551064806688332,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
669.625,1.8333333333333333,0.26422293795571306,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
700.0625,1.9166666666666667,0.2739708386482025,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
730.5,2,0.282953721072999,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
760.9375,2.0833333333333335,0.29221851224750733,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
791.375,2.1666666666666665,0.3016685719425283,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
821.8125,2.25,0.3111201038483149,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
852.25,2.3333333333333335,0.32062194252318643,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
882.6875,2.4166666666666665,0.32966956853322615,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
913.125,2.5,0.33921905296407273,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
943.5625,2.5833333333333335,0.3479849142519442,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
974,2.6666666666666665,0.35693151068847473,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1004.4375,2.75,0.3660200252589274,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1034.875,2.8333333333333335,0.3747842144714707,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1065.3125,2.9166666666666665,0.3838283087738259,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1095.75,3,0.39229818742040734,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1126.1875,3.0833333333333335,0.40064276070868254,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1156.625,3.1666666666666665,0.40945650650170845,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1187.0625,3.25,0.4179766671404259,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1217.5,3.3333333333333335,0.42628193611284326,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1247.9375,3.4166666666666665,0.43426754563054515,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1278.375,3.5,0.4424832438159528,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1308.8125,3.5833333333333335,0.4501282184529544,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1339.25,3.6666666666666665,0.4586644385080845,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1369.6875,3.75,0.4666541776244033,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1400.125,3.8333333333333335,0.4745155013521102,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1430.5625,3.9166666666666665,0.4820914149525415,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1461,4,0.49068269090948535,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1491.4375,4.083333333333333,0.4986672072884971,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1521.875,4.166666666666667,0.5066858773142384,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1552.3125,4.25,0.5152465224086428,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1582.75,4.333333333333333,0.5231706970572751,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1613.1875,4.416666666666667,0.5313655942002247,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1643.625,4.5,0.5394309744964139,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1674.0625,4.583333333333333,0.5467728767833531,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1704.5,4.666666666666667,0.554203377319499,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1734.9375,4.75,0.5614421480981788,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1765.375,4.833333333333333,0.5687058289924403,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1795.8125,4.916666666666667,0.5758058954394519,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
1826.25,5,0.5827771571227884,1,Transplant,PM2.5,Q1,Q1 (2.7-7.2 ug/m3),KI,Kidney
0,0,0,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
30.4375,0.08333333333333333,0.019151298144699416,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
60.875,0.16666666666666666,0.03249837643637746,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
91.3125,0.25,0.04618241657429142,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
121.75,0.3333333333333333,0.05920515090261125,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
152.1875,0.4166666666666667,0.07212116869494944,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
182.625,0.5,0.08403274008932413,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
213.0625,0.5833333333333334,0.09587353706579776,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
243.5,0.6666666666666666,0.10719843950317415,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
273.9375,0.75,0.1186870787693649,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
304.375,0.8333333333333334,0.12997205225300995,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
334.8125,0.9166666666666666,0.14059676857590309,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
365.25,1,0.15124014875124547,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
395.6875,1.0833333333333333,0.16119495287979463,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
426.125,1.1666666666666667,0.1714727103705635,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
456.5625,1.25,0.1812569896331935,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
487,1.3333333333333333,0.1914666406964129,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
517.4375,1.4166666666666667,0.20082104728178796,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
547.875,1.5,0.20976833844035897,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
578.3125,1.5833333333333333,0.21873549749548624,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
608.75,1.6666666666666667,0.22770270659719477,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
639.1875,1.75,0.2367607065534112,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
669.625,1.8333333333333333,0.24525579453918311,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
700.0625,1.9166666666666667,0.2538417010152669,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
730.5,2,0.2620738463943083,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
760.9375,2.0833333333333335,0.27058807684688685,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
791.375,2.1666666666666665,0.28002570044996034,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
821.8125,2.25,0.2880410932652103,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
852.25,2.3333333333333335,0.29632824779627365,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
882.6875,2.4166666666666665,0.3049292095514699,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
913.125,2.5,0.3134222721932404,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
943.5625,2.5833333333333335,0.3211379349613107,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
974,2.6666666666666665,0.329436208656827,2,Transplant,PM2.5,Q2,Q2 (7.2-8.5 ug/m3),KI,Kidney
