time_days,years_since_listing,cumulative_incidence,quartile,event,pollutant,quartile_group,quartile_label
1704.5,4.666666666666667,0.5386285740091976,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1734.9375,4.75,0.5418242943147251,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1765.375,4.833333333333333,0.5449638070371283,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1795.8125,4.916666666666667,0.5479813803433421,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1826.25,5,0.5512176388192788,4,Transplant,PM2.5,Q4,Q4 (10-59.2 ug/m3)
0,0,0,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
30.4375,0.08333333333333333,0.008529546063408881,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
60.875,0.16666666666666666,0.012556923010238533,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
91.3125,0.25,0.015544864712450767,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
121.75,0.3333333333333333,0.017973497938800993,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
152.1875,0.4166666666666667,0.0203871898771232,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
182.625,0.5,0.022325303457546374,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
213.0625,0.5833333333333334,0.02441963248749618,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
243.5,0.6666666666666666,0.026215960445122533,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
273.9375,0.75,0.027971961985750905,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
304.375,0.8333333333333334,0.02955593170594288,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
334.8125,0.9166666666666666,0.031207340143948603,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
365.25,1,0.03272818467554581,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
395.6875,1.0833333333333333,0.03430621236749683,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
426.125,1.1666666666666667,0.035905463532803106,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
456.5625,1.25,0.037298741693290074,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
487,1.3333333333333333,0.03894007206883874,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
517.4375,1.4166666666666667,0.04045741749458303,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
547.875,1.5,0.041875172518284404,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
578.3125,1.5833333333333333,0.04313304322400978,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
608.75,1.6666666666666667,0.044534678503850074,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
639.1875,1.75,0.04601485518729097,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
669.625,1.8333333333333333,0.04744752198710836,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
700.0625,1.9166666666666667,0.0488848815083171,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
730.5,2,0.05046626319529564,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
760.9375,2.0833333333333335,0.05193462452718835,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
791.375,2.1666666666666665,0.05350474199783754,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
821.8125,2.25,0.05492800490318184,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
852.25,2.3333333333333335,0.05631634844986409,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
882.6875,2.4166666666666665,0.05771492315122338,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
913.125,2.5,0.059222734999014884,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
943.5625,2.5833333333333335,0.060732536784391986,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
974,2.6666666666666665,0.062284429742498766,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1004.4375,2.75,0.06371959580096112,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1034.875,2.8333333333333335,0.06511108775464851,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1065.3125,2.9166666666666665,0.06649517582876532,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1095.75,3,0.0678373013254085,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1126.1875,3.0833333333333335,0.06935041460611507,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1156.625,3.1666666666666665,0.0707117782383149,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1187.0625,3.25,0.07224823900263505,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1217.5,3.3333333333333335,0.07369771257096475,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1247.9375,3.4166666666666665,0.0750168251240688,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1278.375,3.5,0.07637377220689018,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1308.8125,3.5833333333333335,0.07787730133970988,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1339.25,3.6666666666666665,0.07943675708265907,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1369.6875,3.75,0.08086974974247041,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1400.125,3.8333333333333335,0.0822171268240616,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1430.5625,3.9166666666666665,0.08359532859353742,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1461,4,0.08508565088869025,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1491.4375,4.083333333333333,0.08630467776448955,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1521.875,4.166666666666667,0.08772801735679206,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1552.3125,4.25,0.08908332996914177,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1582.75,4.333333333333333,0.09037138605845534,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1613.1875,4.416666666666667,0.09160760957873436,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1643.625,4.5,0.09305320567531311,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1674.0625,4.583333333333333,0.09440079658912429,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1704.5,4.666666666666667,0.0956904060899662,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1734.9375,4.75,0.09683006672455576,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1765.375,4.833333333333333,0.09806746028003702,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1795.8125,4.916666666666667,0.09939738673335123,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
1826.25,5,0.10072479967613249,1,Waitlist death,Ozone,Q1,Q1 (22.9-36.3 ppb)
0,0,0,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
30.4375,0.08333333333333333,0.00883379270964008,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
60.875,0.16666666666666666,0.012842526247765478,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
91.3125,0.25,0.015921174009903685,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
121.75,0.3333333333333333,0.018232705323073743,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
152.1875,0.4166666666666667,0.020468288915946292,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
182.625,0.5,0.02222122982515582,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
213.0625,0.5833333333333334,0.023983670650238376,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
243.5,0.6666666666666666,0.025487528730170017,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
273.9375,0.75,0.02712281237184854,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
304.375,0.8333333333333334,0.0287561926234449,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
334.8125,0.9166666666666666,0.030042856452567254,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
365.25,1,0.03156842910069178,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
395.6875,1.0833333333333333,0.03291960905531323,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
426.125,1.1666666666666667,0.03427223367288583,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
456.5625,1.25,0.03557306533344619,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
487,1.3333333333333333,0.036848058484264604,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
517.4375,1.4166666666666667,0.038026501902749046,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
547.875,1.5,0.03937030157139083,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
578.3125,1.5833333333333333,0.04077715793931658,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
608.75,1.6666666666666667,0.04210936238369074,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
639.1875,1.75,0.043432222588843,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
669.625,1.8333333333333333,0.04465342147717127,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
700.0625,1.9166666666666667,0.045989818018581055,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
730.5,2,0.04725130412712601,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
760.9375,2.0833333333333335,0.04850738638395226,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
791.375,2.1666666666666665,0.049974931389951016,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
821.8125,2.25,0.05125569202580369,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
852.25,2.3333333333333335,0.05270427744758102,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
882.6875,2.4166666666666665,0.054158554916582474,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
913.125,2.5,0.05541638121051175,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
943.5625,2.5833333333333335,0.056635129872495485,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
974,2.6666666666666665,0.05800757642437031,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1004.4375,2.75,0.0592923844087129,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1034.875,2.8333333333333335,0.06057014051391822,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1065.3125,2.9166666666666665,0.062008554481675304,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1095.75,3,0.06323003483007533,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1126.1875,3.0833333333333335,0.0646315252681623,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1156.625,3.1666666666666665,0.06596981096403827,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1187.0625,3.25,0.0672787802227028,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1217.5,3.3333333333333335,0.06857345799389751,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1247.9375,3.4166666666666665,0.06990419605411849,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1278.375,3.5,0.07127056806237857,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1308.8125,3.5833333333333335,0.0724909474097658,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1339.25,3.6666666666666665,0.07387434963117885,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1369.6875,3.75,0.07507758020284824,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1400.125,3.8333333333333335,0.0763612792226673,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1430.5625,3.9166666666666665,0.07752316840100083,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1461,4,0.07865099978270196,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1491.4375,4.083333333333333,0.07971442309351011,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1521.875,4.166666666666667,0.08069817705107343,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1552.3125,4.25,0.08182612030790717,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1582.75,4.333333333333333,0.08304945643881846,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1613.1875,4.416666666666667,0.08406471288733613,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1643.625,4.5,0.08505615000426547,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1674.0625,4.583333333333333,0.08623825341410883,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1704.5,4.666666666666667,0.08724344953460746,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1734.9375,4.75,0.08828523720066489,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1765.375,4.833333333333333,0.0893616960273878,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1795.8125,4.916666666666667,0.09035077691689958,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
1826.25,5,0.09124391945799692,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb)
0,0,0,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
30.4375,0.08333333333333333,0.009323191536072698,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
60.875,0.16666666666666666,0.013710653159793217,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
91.3125,0.25,0.016920327353505384,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
121.75,0.3333333333333333,0.019330309260142942,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
152.1875,0.4166666666666667,0.02159437255843028,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
182.625,0.5,0.02367432119425203,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
213.0625,0.5833333333333334,0.025489594650814216,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
243.5,0.6666666666666666,0.027329217488377494,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
273.9375,0.75,0.028955933719612255,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
304.375,0.8333333333333334,0.030569334458853133,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
334.8125,0.9166666666666666,0.03212438904932933,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
365.25,1,0.03356877777580451,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
395.6875,1.0833333333333333,0.03513836139651374,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
426.125,1.1666666666666667,0.03661223262711102,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
456.5625,1.25,0.03809853587259564,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
487,1.3333333333333333,0.03954871951103946,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
517.4375,1.4166666666666667,0.04108039341717823,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
547.875,1.5,0.0423474681154588,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
578.3125,1.5833333333333333,0.043725209032545315,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
608.75,1.6666666666666667,0.04502287526959199,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
639.1875,1.75,0.0465405447778509,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
669.625,1.8333333333333333,0.04783863971065522,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
700.0625,1.9166666666666667,0.04940863619577553,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
730.5,2,0.050760301060549406,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
760.9375,2.0833333333333335,0.05201811463413642,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
791.375,2.1666666666666665,0.053308866273628644,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
821.8125,2.25,0.05454942376721128,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
852.25,2.3333333333333335,0.05588786995076003,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
882.6875,2.4166666666666665,0.057312061385724644,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
913.125,2.5,0.05866570605889161,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
943.5625,2.5833333333333335,0.0599747877997121,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
974,2.6666666666666665,0.06130940308812806,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1004.4375,2.75,0.06267549438939116,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1034.875,2.8333333333333335,0.06389218171531971,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1065.3125,2.9166666666666665,0.06512280901120865,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1095.75,3,0.06637789450036155,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1126.1875,3.0833333333333335,0.06763737553749502,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1156.625,3.1666666666666665,0.06891527005335533,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1187.0625,3.25,0.07031583895876875,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1217.5,3.3333333333333335,0.07145780635273064,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1247.9375,3.4166666666666665,0.07291326378170657,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1278.375,3.5,0.0740457605620686,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1308.8125,3.5833333333333335,0.07526098867877085,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1339.25,3.6666666666666665,0.07651928616290853,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1369.6875,3.75,0.07773819618267908,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1400.125,3.8333333333333335,0.07911640490226421,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1430.5625,3.9166666666666665,0.08006015769130825,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1461,4,0.08136367191546306,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1491.4375,4.083333333333333,0.08262152610652115,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1521.875,4.166666666666667,0.08376684995034342,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1552.3125,4.25,0.08487784507176427,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1582.75,4.333333333333333,0.0860832209528177,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1613.1875,4.416666666666667,0.08717621368894053,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1643.625,4.5,0.0884326339863156,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1674.0625,4.583333333333333,0.08950651341400742,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1704.5,4.666666666666667,0.09056781931570068,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1734.9375,4.75,0.0915633197904053,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1765.375,4.833333333333333,0.09267130514224572,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1795.8125,4.916666666666667,0.09368767912109091,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
1826.25,5,0.09479547370856622,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb)
0,0,0,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
30.4375,0.08333333333333333,0.00935711201365633,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
60.875,0.16666666666666666,0.013463099468771918,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
91.3125,0.25,0.016741393668587075,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
121.75,0.3333333333333333,0.019559073966612002,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
152.1875,0.4166666666666667,0.022039499391938267,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
182.625,0.5,0.024356886082896462,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
213.0625,0.5833333333333334,0.026495031215888705,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
243.5,0.6666666666666666,0.028362321721922303,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
273.9375,0.75,0.03011150503844623,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
304.375,0.8333333333333334,0.0320196225828705,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
334.8125,0.9166666666666666,0.033760405686822675,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
365.25,1,0.03556269988375313,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
395.6875,1.0833333333333333,0.03727128492637506,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
426.125,1.1666666666666667,0.03882903280306914,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
456.5625,1.25,0.04048390773162943,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
487,1.3333333333333333,0.04208242870340969,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
517.4375,1.4166666666666667,0.04368071536424629,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
547.875,1.5,0.04526451835806954,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
578.3125,1.5833333333333333,0.04682963715965026,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
608.75,1.6666666666666667,0.0483298067844167,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
639.1875,1.75,0.04991190534350735,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
669.625,1.8333333333333333,0.051325555606308096,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
700.0625,1.9166666666666667,0.052886923238260844,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
730.5,2,0.05458202839190178,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
760.9375,2.0833333333333335,0.056093618639780685,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
791.375,2.1666666666666665,0.05758443759079197,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
821.8125,2.25,0.05917231787992221,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
852.25,2.3333333333333335,0.0607529033633773,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
882.6875,2.4166666666666665,0.0621601255609955,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
913.125,2.5,0.06374636734964315,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
943.5625,2.5833333333333335,0.06521819931040393,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
974,2.6666666666666665,0.06689623677281059,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1004.4375,2.75,0.06847845112682568,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1034.875,2.8333333333333335,0.06998875351936414,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1065.3125,2.9166666666666665,0.071370371763152,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1095.75,3,0.07288327785957868,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1126.1875,3.0833333333333335,0.07430962472842437,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1156.625,3.1666666666666665,0.07569711222772127,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1187.0625,3.25,0.07707361446648099,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1217.5,3.3333333333333335,0.07862909389095687,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1247.9375,3.4166666666666665,0.08005557979174843,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1278.375,3.5,0.08135856461311802,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1308.8125,3.5833333333333335,0.08269673742374367,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1339.25,3.6666666666666665,0.08409373486576102,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1369.6875,3.75,0.08528342402381625,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1400.125,3.8333333333333335,0.08670837742362182,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1430.5625,3.9166666666666665,0.08810371274784097,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1461,4,0.08950332852603092,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1491.4375,4.083333333333333,0.09077937272931833,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1521.875,4.166666666666667,0.0922074359053105,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1552.3125,4.25,0.09345553350392677,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1582.75,4.333333333333333,0.09472138229126428,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1613.1875,4.416666666666667,0.09603264745945962,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1643.625,4.5,0.09722678526512739,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1674.0625,4.583333333333333,0.09847922637633263,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1704.5,4.666666666666667,0.09975342508882284,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1734.9375,4.75,0.10103771495129199,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
