zip,waitlist_candidates,waitlist_episodes,count_bin
87723,1,1,<50
87724,3,3,<50
87728,2,3,<50
87731,1,1,<50
87732,3,3,<50
87740,29,31,<50
87742,1,1,<50
87743,1,1,<50
87745,2,2,<50
87747,3,3,<50
87752,1,1,<50
87801,23,24,<50
87821,1,1,<50
87823,1,1,<50
87825,13,15,<50
87827,1,1,<50
87828,1,1,<50
87829,1,1,<50
87830,2,2,<50
87832,1,1,<50
87901,9,9,<50
87930,1,1,<50
87931,4,4,<50
87933,1,1,<50
87935,6,6,<50
87937,10,11,<50
87940,1,1,<50
87941,3,4,<50
87942,3,3,<50
87943,1,1,<50
88001,74,76,50-99
88002,2,2,<50
88004,2,2,<50
88005,61,65,50-99
88006,2,2,<50
88007,65,68,50-99
88008,17,17,<50
88011,68,76,50-99
88012,71,75,50-99
88013,2,2,<50
88020,4,4,<50
88021,61,66,50-99
88022,3,3,<50
88023,14,14,<50
88024,1,1,<50
88025,1,1,<50
88026,5,5,<50
88027,2,2,<50
88029,4,5,<50
88030,73,77,50-99
88031,3,3,<50
88032,3,4,<50
88033,2,2,<50
88034,1,2,<50
88039,1,1,<50
88040,1,1,<50
88041,3,3,<50
88043,3,3,<50
88044,6,7,<50
88045,13,14,<50
88046,6,7,<50
88047,11,12,<50
88048,11,11,<50
88049,1,1,<50
88052,5,5,<50
88054,2,2,<50
88056,1,3,<50
88058,3,3,<50
88061,37,40,<50
88062,6,6,<50
88063,36,36,<50
88065,5,5,<50
88072,1,1,<50
88081,37,37,<50
88101,128,133,100-249
88102,4,4,<50
88103,1,1,<50
88113,1,1,<50
88116,1,1,<50
88117,1,2,<50
88119,2,2,<50
88120,1,1,<50
88124,1,1,<50
88130,42,44,<50
88135,6,6,<50
88170,1,1,<50
88201,53,55,50-99
88202,10,11,<50
88203,71,74,50-99
88210,31,33,<50
88211,5,5,<50
88220,108,113,100-249
88221,2,2,<50
88230,12,14,<50
88231,9,9,<50
88232,2,2,<50
88240,121,130,100-249
88241,7,7,<50
88242,15,18,<50
88250,1,1,<50
88252,8,8,<50
88253,2,2,<50
88254,1,1,<50
88256,6,6,<50
88259,1,1,<50
88260,46,50,<50
88265,1,1,<50
88267,4,5,<50
88301,4,5,<50
88310,77,82,50-99
88311,7,7,<50
88312,2,2,<50
88316,9,9,<50
88317,4,5,<50
88321,1,1,<50
88324,1,1,<50
88325,3,3,<50
88326,1,1,<50
88328,1,1,<50
88330,3,3,<50
88336,1,1,<50
88337,5,6,<50
88339,1,1,<50
88340,9,9,<50
88341,3,3,<50
88345,11,11,<50
88346,4,4,<50
88352,11,12,<50
88353,1,1,<50
88355,5,5,<50
88401,20,21,<50
88414,1,1,<50
88415,3,3,<50
88416,1,1,<50
88420,1,1,<50
88426,3,3,<50
88430,1,1,<50
88434,1,1,<50
88435,8,10,<50
88506,1,1,<50
88540,1,1,<50
88770,1,1,<50
88801,1,1,<50
88845,1,1,<50
89000,1,1,<50
89001,2,2,<50
89002,77,80,50-99
89003,1,1,<50
89005,38,41,<50
89006,1,1,<50
89007,2,2,<50
89010,1,1,<50
89011,67,69,50-99
89012,70,74,50-99
89014,105,111,100-249
89015,98,104,50-99
89016,1,1,<50
89019,1,1,<50
89020,1,1,<50
89021,8,8,<50
89024,7,7,<50
89025,6,7,<50
89027,40,44,<50
89028,3,3,<50
89029,23,26,<50
89030,97,100,50-99
89031,190,202,100-249
89032,115,129,100-249
89033,3,3,<50
89034,5,5,<50
89036,2,2,<50
89040,5,5,<50
89041,4,4,<50
89042,1,1,<50
89043,3,3,<50
89044,70,75,50-99
89045,4,4,<50
89046,1,1,<50
89048,42,44,<50
89049,5,5,<50
89052,110,118,100-249
89054,2,2,<50
89060,21,23,<50
89061,12,13,<50
89070,1,1,<50
89074,119,127,100-249
89077,1,1,<50
89081,93,96,50-99
89084,76,81,50-99
89085,10,10,<50
89086,17,18,<50
89091,1,1,<50
89093,1,1,<50
89101,66,67,50-99
89102,58,62,50-99
89103,92,97,50-99
89104,89,94,50-99
89105,2,2,<50
89106,66,70,50-99
89107,89,95,50-99
89108,168,177,100-249
89109,30,31,<50
89110,164,169,100-249
89111,1,1,<50
89112,1,1,<50
89113,67,69,50-99
89114,3,3,<50
89115,99,105,50-99
89116,2,2,<50
89117,121,125,100-249
89118,54,56,50-99
89119,89,95,50-99
89120,79,85,50-99
89121,149,151,100-249
89122,119,130,100-249
89123,143,150,100-249
89124,1,1,<50
89125,1,1,<50
89126,4,4,<50
89127,2,2,<50
89128,108,113,100-249
89129,141,150,100-249
89130,108,119,100-249
89131,124,131,100-249
89133,4,4,<50
89134,51,56,50-99
89135,69,74,50-99
89137,2,3,<50
89138,31,34,<50
89139,86,91,50-99
89141,71,76,50-99
89142,95,98,50-99
89143,29,30,<50
89144,42,46,<50
89145,56,59,50-99
89146,53,56,50-99
89147,131,142,100-249
89148,127,136,100-249
89149,77,79,50-99
89156,68,70,50-99
89162,2,2,<50
89166,36,41,<50
89169,36,36,<50
89173,3,3,<50
89175,1,1,<50
89178,83,88,50-99
89179,28,28,<50
89180,1,1,<50
89183,72,75,50-99
89193,4,4,<50
89199,1,1,<50
89229,1,1,<50
89277,1,1,<50
89284,1,1,<50
89301,9,10,<50
89302,1,1,<50
89315,4,4,<50
89316,3,3,<50
89317,3,3,<50
89318,3,3,<50
89402,4,4,<50
89403,42,42,<50
89405,1,1,<50
89406,46,51,<50
89407,1,1,<50
89408,45,48,<50
89410,27,27,<50
89411,6,7,<50
89412,1,1,<50
89415,4,4,<50
89419,13,16,<50
89421,1,1,<50
89423,28,31,<50
89424,2,2,<50
89427,2,2,<50
89429,17,19,<50
89430,2,2,<50
89431,96,99,50-99
89432,6,6,<50
89433,64,66,50-99
89434,74,74,50-99
89436,84,87,50-99
89439,3,3,<50
89441,27,27,<50
89442,8,9,<50
89443,1,1,<50
89444,4,4,<50
89445,22,22,<50
89446,5,5,<50
89447,20,20,<50
89448,5,6,<50
89449,9,9,<50
89450,7,7,<50
89451,6,6,<50
89452,2,2,<50
89460,27,28,<50
89501,3,4,<50
89502,110,116,100-249
89503,44,45,<50
89504,2,3,<50
89505,1,1,<50
89506,121,125,100-249
89507,2,2,<50
89508,32,36,<50
89509,69,73,50-99
89510,16,17,<50
89511,49,53,<50
89512,56,57,50-99
89513,2,2,<50
89515,1,1,<50
89518,1,1,<50
89519,21,21,<50
89521,77,83,50-99
89523,52,54,50-99
89533,2,2,<50
89568,1,1,<50
89571,1,1,<50
89572,1,1,<50
89608,1,1,<50
89664,1,1,<50
89681,1,1,<50
89701,60,62,50-99
89702,5,5,<50
89703,35,38,<50
89704,11,13,<50
89705,11,13,<50
89706,59,64,50-99
89801,54,59,50-99
89802,1,1,<50
89803,3,3,<50
89815,27,29,<50
89820,9,9,<50
89821,1,2,<50
89822,7,7,<50
89825,2,2,<50
89830,1,1,<50
89832,9,10,<50
89833,1,1,<50
89835,5,5,<50
89854,1,1,<50
89883,9,9,<50
89901,1,1,<50
90000,2,2,<50
90001,231,252,100-249
90002,200,218,100-249
90003,235,250,100-249
90004,175,187,100-249
90005,112,122,100-249
90006,190,198,100-249
90007,100,106,100-249
90008,113,122,100-249
90009,4,4,<50
90010,14,15,<50
90011,343,371,250-499
90012,54,56,50-99
90013,14,15,<50
90014,15,16,<50
90015,47,49,<50
90016,200,229,100-249
90017,67,74,50-99
90018,193,209,100-249
90019,225,245,100-249
90020,136,149,100-249
90021,7,7,<50
90022,277,298,250-499
90023,168,185,100-249
90024,92,101,50-99
90025,103,107,100-249
90026,212,229,100-249
90027,137,142,100-249
90028,90,97,50-99
90029,109,115,100-249
90030,1,1,<50
90031,136,153,100-249
90032,180,195,100-249
90033,211,229,100-249
90034,166,180,100-249
90035,75,85,50-99
90036,107,120,100-249
90037,255,271,250-499
90038,87,96,50-99
90039,85,90,50-99
90040,54,55,50-99
90041,79,80,50-99
90042,192,215,100-249
90043,202,222,100-249
90044,338,360,250-499
90045,98,101,50-99
90046,100,112,100-249
90047,222,246,100-249
90048,104,112,100-249
90049,82,91,50-99
90050,2,2,<50
90051,1,1,<50
90054,1,1,<50
90055,1,1,<50
90056,29,31,<50
90057,126,130,100-249
90058,17,17,<50
90059,143,154,100-249
90060,1,1,<50
90061,111,122,100-249
90062,161,174,100-249
90063,209,219,100-249
90064,83,98,50-99
90065,165,177,100-249
90066,152,165,100-249
90067,16,18,<50
90068,46,49,<50
90069,55,60,50-99
90070,1,1,<50
90071,1,1,<50
90073,1,1,<50
90074,1,1,<50
90076,1,1,<50
90077,29,32,<50
90078,1,1,<50
90080,1,1,<50
90082,1,1,<50
90083,1,1,<50
90086,1,1,<50
90094,16,21,<50
90095,34,35,<50
90126,1,2,<50
90165,1,1,<50
90201,312,327,250-499
90202,2,2,<50
90205,1,1,<50
90210,63,69,50-99
90211,25,29,<50
90212,29,31,<50
90219,1,1,<50
90220,165,177,100-249
90221,186,202,100-249
90222,128,141,100-249
90224,3,3,<50
90225,1,1,<50
90230,103,111,100-249
90231,3,3,<50
90232,37,42,<50
90237,1,1,<50
90240,96,107,50-99
90241,138,151,100-249
90242,139,147,100-249
90245,35,40,<50
90247,177,186,100-249
90248,52,55,50-99
90249,100,112,100-249
90250,300,327,250-499
90252,1,1,<50
90253,2,2,<50
90254,31,34,<50
90255,279,297,250-499
90256,1,1,<50
90260,117,123,100-249
90262,203,216,100-249
90263,1,1,<50
90264,3,3,<50
90265,31,31,<50
90266,64,72,50-99
90267,2,2,<50
90268,1,1,<50
90270,76,82,50-99
90272,36,40,<50
90273,1,1,<50
90274,68,77,50-99
90275,92,105,50-99
90277,87,95,50-99
90278,82,88,50-99
90280,335,370,250-499
90284,1,1,<50
90285,1,1,<50
90287,1,1,<50
90290,10,11,<50
90291,64,73,50-99
90292,42,45,<50
90293,28,30,<50
90295,4,4,<50
90296,1,1,<50
90301,153,167,100-249
90302,133,144,100-249
90303,109,116,100-249
90304,95,103,50-99
90305,77,83,50-99
90306,3,3,<50
90307,1,1,<50
90308,1,1,<50
90309,3,3,<50
90311,1,1,<50
90321,1,1,<50
90331,1,1,<50
90335,1,1,<50
90342,1,1,<50
90350,1,1,<50
90360,1,1,<50
90393,1,1,<50
90401,18,19,<50
90402,16,17,<50
90403,47,48,<50
90404,66,71,50-99
90405,58,66,50-99
90406,4,4,<50
90409,1,1,<50
90470,1,1,<50
90498,1,1,<50
90501,128,140,100-249
90502,70,76,50-99
90503,119,131,100-249
90504,117,129,100-249
90505,102,110,100-249
90506,2,2,<50
90508,1,1,<50
90510,3,3,<50
90514,1,1,<50
90520,1,1,<50
90540,1,1,<50
90545,1,1,<50
90562,1,1,<50
90601,108,112,100-249
90602,87,96,50-99
90603,69,74,50-99
90604,149,179,100-249
90605,134,146,100-249
90606,131,147,100-249
90607,2,2,<50
90608,3,3,<50
90609,1,1,<50
90617,1,1,<50
90620,191,205,100-249
90621,129,149,100-249
90622,3,3,<50
90623,42,46,<50
90626,1,1,<50
90630,155,168,100-249
90631,249,272,100-249
90633,1,1,<50
90636,1,1,<50
90638,168,185,100-249
90640,233,252,100-249
90643,1,1,<50
90650,400,429,250-499
90651,4,4,<50
90652,2,2,<50
90660,253,279,250-499
90661,2,2,<50
90662,1,1,<50
90666,1,1,<50
90670,69,77,50-99
90680,93,100,50-99
90701,64,70,50-99
90702,2,2,<50
90703,163,174,100-249
90704,18,20,<50
90705,1,1,<50
90706,271,288,250-499
90707,3,3,<50
90710,105,115,100-249
90711,2,2,<50
90712,101,109,100-249
90713,90,94,50-99
90714,2,2,<50
90715,70,77,50-99
90716,62,68,50-99
90717,70,74,50-99
90720,60,64,50-99
90721,1,1,<50
90722,2,2,<50
90723,195,210,100-249
90731,200,218,100-249
90732,73,77,50-99
90733,3,3,<50
90740,72,80,50-99
90742,4,5,<50
90744,191,203,100-249
90745,278,305,250-499
90746,127,136,100-249
90747,1,1,<50
90748,5,5,<50
90749,2,2,<50
90750,1,1,<50
90755,28,30,<50
90768,1,1,<50
90770,1,1,<50
90801,8,8,<50
90802,99,105,50-99
90803,76,79,50-99
90804,101,114,100-249
90805,342,375,250-499
90806,200,218,100-249
90807,123,133,100-249
90808,109,125,100-249
90809,3,3,<50
90810,147,155,100-249
90811,1,1,<50
90813,180,198,100-249
90814,48,54,<50
90815,95,97,50-99
90832,1,1,<50
90853,4,5,<50
90867,1,1,<50
90882,1,1,<50
90903,1,1,<50
90928,1,1,<50
91001,127,142,100-249
91006,72,79,50-99
91007,80,87,50-99
91008,2,2,<50
91009,2,2,<50
91010,94,100,50-99
91011,35,40,<50
91012,1,1,<50
91016,117,126,100-249
91020,18,19,<50
91021,1,1,<50
91024,30,33,<50
91025,2,2,<50
91030,57,63,50-99
91040,70,73,50-99
91041,7,7,<50
91042,82,87,50-99
91044,1,1,<50
91046,2,2,<50
91063,1,1,<50
91064,2,2,<50
91066,1,1,<50
91077,3,3,<50
91101,47,51,<50
91102,1,1,<50
91103,92,99,50-99
91104,114,126,100-249
91105,37,41,<50
91106,62,66,50-99
91107,111,127,100-249
91108,33,36,<50
91109,6,6,<50
91115,2,2,<50
91117,2,2,<50
91135,1,1,<50
91170,2,2,<50
91195,1,1,<50
91201,66,74,50-99
91202,58,65,50-99
91203,37,40,<50
91204,45,46,<50
91205,109,119,100-249
91206,77,84,50-99
91207,29,29,<50
91208,45,48,<50
91209,3,3,<50
91214,75,79,50-99
91225,2,2,<50
91230,1,2,<50
91243,1,1,<50
91246,1,1,<50
91291,1,1,<50
91301,45,49,<50
91302,52,54,50-99
91303,66,72,50-99
91304,175,194,100-249
91305,1,1,<50
91306,167,177,100-249
91307,82,87,50-99
91308,3,3,<50
91311,120,127,100-249
91313,1,1,<50
91315,1,1,<50
91316,79,88,50-99
91319,1,1,<50
91320,111,120,100-249
91321,103,111,100-249
91322,1,1,<50
91324,85,89,50-99
91325,113,122,100-249
91326,111,118,100-249
91327,2,2,<50
91328,3,3,<50
91330,1,1,<50
91331,420,461,250-499
91335,273,295,250-499
91337,1,1,<50
91340,152,167,100-249
91341,2,2,<50
91342,375,403,250-499
91343,249,274,100-249
91344,210,226,100-249
91345,98,105,50-99
91346,2,2,<50
91350,92,105,50-99
91351,98,109,50-99
91352,162,167,100-249
91354,53,58,50-99
91355,93,99,50-99
91356,93,99,50-99
91359,5,5,<50
91360,125,142,100-249
91361,42,46,<50
91362,91,96,50-99
91364,79,81,50-99
91365,2,2,<50
91367,106,112,100-249
91376,4,4,<50
91377,33,39,<50
91380,3,3,<50
91381,46,51,<50
91384,71,78,50-99
91386,3,3,<50
91387,112,123,100-249
91390,44,49,<50
91394,1,1,<50
91396,2,2,<50
91401,126,133,100-249
91402,268,289,250-499
91403,58,67,50-99
91405,186,202,100-249
91406,168,176,100-249
91407,2,3,<50
91408,1,1,<50
91409,2,2,<50
91411,59,62,50-99
91412,1,1,<50
91413,4,4,<50
91416,1,1,<50
91423,66,71,50-99
91430,1,1,<50
91436,29,31,<50
91450,1,1,<50
91495,2,2,<50
91501,62,65,50-99
91502,32,35,<50
91504,73,84,50-99
91505,93,101,50-99
91506,37,41,<50
91510,4,4,<50
91521,1,1,<50
91532,1,1,<50
91536,1,1,<50
91601,101,105,100-249
91602,42,42,<50
91603,1,1,<50
91604,67,80,50-99
91605,213,222,100-249
91606,137,154,100-249
91607,67,69,50-99
91610,1,1,<50
91614,1,1,<50
91615,1,1,<50
91620,1,1,<50
91622,1,1,<50
91625,1,1,<50
91677,1,1,<50
91701,128,142,100-249
91702,214,241,100-249
91703,1,1,<50
91704,1,1,<50
91705,1,1,<50
91706,284,297,250-499
91707,1,1,<50
91708,21,22,<50
91709,205,216,100-249
91710,245,262,100-249
91711,80,84,50-99
91712,1,1,<50
91713,1,1,<50
91714,1,1,<50
91715,1,1,<50
91716,1,1,<50
91717,1,1,<50
91719,1,1,<50
91720,1,1,<50
91722,139,154,100-249
91723,70,80,50-99
91724,80,85,50-99
91726,1,1,<50
91729,4,4,<50
91730,202,216,100-249
91731,101,110,100-249
91732,224,234,100-249
91733,142,154,100-249
91734,2,2,<50
91737,60,66,50-99
91739,75,84,50-99
91740,81,88,50-99
91741,61,64,50-99
91744,335,365,250-499
91745,202,228,100-249
91746,122,136,100-249
91747,2,2,<50
91748,149,157,100-249
91750,106,118,100-249
91752,129,136,100-249
91754,92,97,50-99
91755,90,97,50-99
91758,1,1,<50
91759,3,3,<50
91760,3,3,<50
91761,223,243,100-249
91762,220,240,100-249
91763,130,140,100-249
91764,188,201,100-249
91765,157,169,100-249
91766,281,294,250-499
91767,202,217,100-249
91768,123,133,100-249
91769,2,4,<50
91770,190,205,100-249
91772,2,2,<50
91773,115,127,100-249
91775,70,75,50-99
91776,112,116,100-249
91780,105,112,100-249
91784,80,88,50-99
91785,6,6,<50
91786,186,205,100-249
91788,2,2,<50
91789,133,144,100-249
91790,176,201,100-249
91791,141,147,100-249
91792,119,132,100-249
91793,1,1,<50
91801,158,168,100-249
91802,2,2,<50
91803,98,102,50-99
91807,1,1,<50
91901,46,48,<50
91902,79,80,50-99
91903,2,2,<50
91905,4,4,<50
91906,10,11,<50
91908,2,2,<50
91909,2,2,<50
91910,304,323,250-499
91911,340,362,250-499
91912,6,6,<50
91913,153,166,100-249
91914,41,45,<50
91915,81,90,50-99
91916,10,10,<50
91917,2,2,<50
91932,125,134,100-249
91933,1,1,<50
91934,4,7,<50
91935,33,35,<50
91941,100,106,100-249
91942,101,109,100-249
91945,118,126,100-249
91946,2,2,<50
91947,1,1,<50
91950,271,286,250-499
91951,1,1,<50
91962,5,5,<50
91963,8,9,<50
91976,1,1,<50
91977,239,250,100-249
91978,35,36,<50
91979,1,1,<50
91980,5,5,<50
91983,1,1,<50
92003,16,16,<50
92004,14,15,<50
92007,19,24,<50
92008,64,69,50-99
92009,87,101,50-99
92010,39,40,<50
92011,46,53,<50
92013,6,6,<50
92014,23,24,<50
92017,1,1,<50
92018,2,2,<50
92019,121,126,100-249
92020,178,194,100-249
92021,221,235,100-249
92022,1,2,<50
92023,5,5,<50
92024,91,96,50-99
92025,159,177,100-249
92026,150,157,100-249
92027,188,199,100-249
92028,128,136,100-249
92029,58,61,50-99
92030,4,4,<50
92033,3,3,<50
92036,5,6,<50
92037,71,73,50-99
92038,2,2,<50
92039,2,2,<50
92040,124,135,100-249
92042,1,1,<50
92046,4,4,<50
92049,1,1,<50
92051,5,6,<50
92052,1,1,<50
92054,133,142,100-249
92055,2,2,<50
92056,174,186,100-249
92057,175,190,100-249
92058,84,91,50-99
92059,14,14,<50
92061,15,15,<50
92064,146,161,100-249
92065,116,126,100-249
92067,32,34,<50
92069,154,165,100-249
92070,6,6,<50
92071,162,178,100-249
92072,2,2,<50
92073,2,3,<50
92075,28,30,<50
92077,1,1,<50
92078,104,110,100-249
92079,3,3,<50
92081,56,64,50-99
92082,70,74,50-99
92083,117,124,100-249
92084,155,169,100-249
92085,4,4,<50
92086,4,4,<50
92088,6,6,<50
92091,3,4,<50
92092,1,1,<50
92101,96,100,50-99
92102,164,173,100-249
92103,93,102,50-99
92104,128,135,100-249
92105,225,246,100-249
92106,69,73,50-99
92107,52,54,50-99
92108,53,58,50-99
92109,67,71,50-99
92110,65,69,50-99
92111,160,171,100-249
92112,4,4,<50
92113,220,231,100-249
92114,362,384,250-499
92115,152,158,100-249
92116,80,83,50-99
92117,148,156,100-249
92118,40,42,<50
92119,56,63,50-99
92120,73,76,50-99
92121,4,4,<50
92122,86,90,50-99
92123,110,119,100-249
92124,70,73,50-99
92126,273,291,250-499
92127,85,93,50-99
92128,113,124,100-249
92129,143,147,100-249
92130,86,92,50-99
92131,83,90,50-99
92134,2,2,<50
92138,6,6,<50
92139,169,177,100-249
92140,1,1,<50
92142,1,1,<50
92143,6,7,<50
92145,1,2,<50
92148,2,2,<50
92150,7,8,<50
92153,2,2,<50
92154,368,389,250-499
92159,1,1,<50
92160,3,3,<50
92161,1,1,<50
92162,1,1,<50
92166,1,1,<50
92169,1,2,<50
92170,2,2,<50
92171,2,2,<50
92172,1,1,<50
92173,158,170,100-249
92174,5,5,<50
92175,2,2,<50
92176,3,3,<50
92178,1,1,<50
92179,4,4,<50
92191,1,1,<50
92195,4,4,<50
92196,1,1,<50
92198,3,3,<50
92201,208,228,100-249
92202,12,14,<50
92203,69,73,50-99
92206,1,1,<50
92210,17,18,<50
92211,50,55,50-99
92220,145,154,100-249
92223,188,208,100-249
92225,42,45,<50
92226,3,3,<50
92227,134,141,100-249
92230,16,18,<50
92231,173,186,100-249
92232,5,5,<50
92233,20,22,<50
92234,199,208,100-249
92235,4,4,<50
92236,152,161,100-249
92240,134,139,100-249
92241,29,32,<50
92242,8,9,<50
92243,190,201,100-249
92244,10,10,<50
92247,3,4,<50
92248,6,6,<50
92249,24,24,<50
92250,36,36,<50
92251,79,83,50-99
92252,13,13,<50
92253,93,104,50-99
92254,49,52,<50
92255,1,1,<50
92256,11,11,<50
92257,10,10,<50
92258,2,2,<50
92259,3,3,<50
92260,83,90,50-99
92261,3,3,<50
92262,86,92,50-99
92263,10,10,<50
92264,68,70,50-99
92266,1,1,<50
92268,1,1,<50
92270,70,74,50-99
92273,5,5,<50
92274,63,68,50-99
92275,4,5,<50
92276,23,27,<50
92277,42,43,<50
92281,13,15,<50
92282,4,4,<50
92283,12,12,<50
92284,83,87,50-99
92285,5,5,<50
92286,2,2,<50
92301,124,131,100-249
92302,1,1,<50
92306,1,1,<50
92307,141,151,100-249
92308,131,142,100-249
92309,5,6,<50
92310,3,4,<50
92311,73,76,50-99
92312,5,6,<50
92313,51,56,50-99
92314,21,21,<50
92315,18,20,<50
92316,130,142,100-249
92317,7,7,<50
92318,3,3,<50
92320,38,41,<50
92321,3,3,<50
92322,1,1,<50
92323,1,1,<50
92324,286,312,250-499
92325,22,25,<50
92327,3,3,<50
92328,1,1,<50
92329,21,22,<50
92331,3,3,<50
92332,1,1,<50
92334,15,16,<50
92335,377,398,250-499
92336,332,359,250-499
92337,143,156,100-249
92339,4,5,<50
92340,4,4,<50
92341,2,2,<50
92342,16,17,<50
92344,46,51,<50
92345,273,293,250-499
92346,216,230,100-249
92347,3,4,<50
92348,1,1,<50
92349,1,1,<50
92350,4,4,<50
92352,15,15,<50
92353,1,1,<50
92354,100,109,100-249
92355,1,1,<50
92356,17,20,<50
92357,1,1,<50
92358,4,4,<50
92359,21,22,<50
92362,3,3,<50
92363,13,14,<50
92365,3,3,<50
92366,1,1,<50
92368,1,1,<50
92369,3,3,<50
92371,31,33,<50
92372,10,13,<50
92373,84,94,50-99
92374,161,176,100-249
92375,2,2,<50
92376,333,359,250-499
92377,90,97,50-99
92378,3,3,<50
92379,1,2,<50
92380,1,1,<50
92382,8,8,<50
92385,2,4,<50
92386,6,6,<50
92390,1,1,<50
92391,5,6,<50
92392,193,208,100-249
92393,6,6,<50
92394,98,102,50-99
92395,137,147,100-249
92397,21,21,<50
92398,7,8,<50
92399,161,172,100-249
92401,10,11,<50
92402,4,4,<50
92404,237,258,100-249
92405,105,109,100-249
92406,2,2,<50
92407,217,233,100-249
92408,59,66,50-99
92410,203,213,100-249
92411,129,137,100-249
92412,1,1,<50
92413,4,5,<50
92417,1,1,<50
92423,5,6,<50
92427,3,3,<50
92436,1,1,<50
92440,1,1,<50
92443,1,1,<50
92454,1,2,<50
92465,1,1,<50
92470,1,1,<50
92471,1,1,<50
92482,1,1,<50
92488,1,1,<50
92497,1,1,<50
92501,80,87,50-99
92502,3,3,<50
92503,346,374,250-499
92504,191,206,100-249
92505,170,180,100-249
92506,131,144,100-249
92507,153,156,100-249
92508,95,104,50-99
92509,282,304,250-499
92512,1,1,<50
92513,1,1,<50
92514,2,2,<50
92515,2,2,<50
92516,2,2,<50
92517,6,9,<50
92518,1,1,<50
92519,2,2,<50
92520,3,3,<50
92529,1,1,<50
92530,191,204,100-249
92532,45,48,<50
92533,2,2,<50
92534,1,1,<50
92535,1,1,<50
92536,5,7,<50
92537,1,1,<50
92539,14,15,<50
92542,1,1,<50
92543,141,149,100-249
92544,172,185,100-249
92545,154,166,100-249
92547,1,1,<50
92548,22,22,<50
92549,9,9,<50
92551,111,117,100-249
92552,7,7,<50
92553,291,315,250-499
92554,3,3,<50
92555,158,172,100-249
92556,2,2,<50
92557,232,246,100-249
92559,1,1,<50
92560,2,2,<50
92561,10,11,<50
92562,166,182,100-249
92563,190,204,100-249
92564,4,5,<50
92565,2,2,<50
92567,37,37,<50
92570,213,232,100-249
92571,190,209,100-249
92572,3,5,<50
92581,5,5,<50
92582,39,44,<50
92583,116,127,100-249
92584,156,170,100-249
92585,69,73,50-99
92586,68,75,50-99
92587,52,53,50-99
92589,5,5,<50
92590,14,18,<50
92591,105,115,100-249
92592,177,188,100-249
92593,2,3,<50
92595,107,115,100-249
92596,86,92,50-99
92599,1,1,<50
92602,43,47,<50
92603,40,44,<50
92604,59,68,50-99
92606,40,43,<50
92607,1,1,<50
92609,1,1,<50
92610,30,31,<50
92612,45,47,<50
92614,46,47,<50
92615,2,2,<50
92616,2,2,<50
92617,10,10,<50
92618,54,55,50-99
92619,3,3,<50
92620,96,104,50-99
92623,3,3,<50
92624,19,19,<50
92625,29,33,<50
92626,139,150,100-249
92627,157,170,100-249
92628,2,2,<50
92629,63,64,50-99
92630,175,190,100-249
92632,2,2,<50
92633,1,1,<50
92637,54,61,50-99
92638,1,1,<50
92640,3,3,<50
92641,1,1,<50
92643,1,1,<50
92644,1,1,<50
92646,186,200,100-249
92647,160,176,100-249
92648,105,110,100-249
92649,107,121,100-249
92650,1,1,<50
92651,47,52,<50
92652,2,2,<50
92653,77,83,50-99
92655,24,25,<50
92656,113,122,100-249
92657,24,25,<50
92658,1,1,<50
92659,1,1,<50
92660,73,78,50-99
92661,6,6,<50
92662,11,11,<50
92663,55,62,50-99
92667,1,1,<50
92672,84,92,50-99
92673,66,70,50-99
92674,4,4,<50
92675,119,124,100-249
92676,7,8,<50
92677,139,147,100-249
92678,2,2,<50
92679,63,73,50-99
92683,293,315,250-499
92684,3,3,<50
92685,1,1,<50
92686,1,1,<50
92687,1,1,<50
92688,101,110,100-249
92689,1,1,<50
92690,1,1,<50
92691,151,166,100-249
92692,107,115,100-249
92693,1,1,<50
92694,58,63,50-99
92697,1,1,<50
92701,193,204,100-249
92702,4,4,<50
92703,294,302,250-499
92704,333,351,250-499
92705,146,156,100-249
92706,162,173,100-249
92707,234,250,100-249
92708,175,187,100-249
92709,1,1,<50
92710,1,1,<50
92711,3,3,<50
92712,1,1,<50
92714,1,1,<50
92718,1,1,<50
92720,2,2,<50
92728,4,5,<50
92749,1,1,<50
92760,1,1,<50
92762,1,1,<50
92765,1,1,<50
92778,1,1,<50
92780,181,201,100-249
92781,3,3,<50
92782,51,54,50-99
92799,2,2,<50
92801,248,266,100-249
92802,161,176,100-249
92803,1,1,<50
92804,329,351,250-499
92805,306,331,250-499
92806,155,166,100-249
92807,122,136,100-249
92808,65,65,50-99
92809,2,2,<50
92812,4,4,<50
92813,1,1,<50
92814,2,2,<50
92815,2,2,<50
92816,1,1,<50
92817,2,2,<50
92821,107,110,100-249
92822,2,2,<50
92823,19,24,<50
92831,103,112,100-249
92832,79,83,50-99
92833,180,207,100-249
92834,3,3,<50
92835,79,81,50-99
92836,4,4,<50
92837,3,4,<50
92840,186,205,100-249
92841,128,140,100-249
92842,1,1,<50
92843,163,172,100-249
92844,81,86,50-99
92845,29,29,<50
92846,1,1,<50
92847,1,1,<50
92853,1,1,<50
92854,1,1,<50
92856,3,3,<50
92857,2,2,<50
92860,84,95,50-99
92861,21,21,<50
92863,6,6,<50
92864,2,2,<50
92865,64,67,50-99
92866,56,61,50-99
92867,144,151,100-249
92868,100,106,100-249
92869,118,128,100-249
92870,177,200,100-249
92871,2,2,<50
92876,1,1,<50
